,code,name,industry
2348,02342,京信通信,资讯科技器材
2349,02363,通达宏泰,资讯科技器材
2350,02369,酷派集团,资讯科技器材
2351,02382,舜宇光学科技,资讯科技器材
2352,02979,中国长远（旧）,资讯科技器材
2353,03336,巨腾国际,资讯科技器材
2354,03393,威胜控股,资讯科技器材
2355,03396,联想控股,资讯科技器材
2356,03638,华邦金融,资讯科技器材
2357,03991,长虹佳华,资讯科技器材
2358,03997,电讯首科,资讯科技器材
2359,06036,光丽科技,资讯科技器材
2360,06088,FIT,资讯科技器材
2361,06133,维太创科,资讯科技器材
2362,06168,优通未来,资讯科技器材
2363,06188,迪信通,资讯科技器材
2364,06869,长飞光纤光缆,资讯科技器材
2365,08043,ATLINKS,资讯科技器材
2366,08051,讯智海,资讯科技器材
2367,08066,品创控股,资讯科技器材
2368,08080,北亚策略,资讯科技器材
2369,08113,扬宇科技,资讯科技器材
2370,08137,洪桥集团,资讯科技器材
2371,08159,辉煌科技,资讯科技器材
2372,08167,中国新电信,资讯科技器材
2373,08171,中国趋势,资讯科技器材
2374,08245,安悦国际控股,资讯科技器材
2375,08249,瑞远智控,资讯科技器材
2376,08266,卓信国际控股,资讯科技器材
2377,08286,长城微光,资讯科技器材
2378,08287,百家淘客,资讯科技器材
2379,08311,圆美光电,资讯科技器材
2380,08375,弘浩国际控股,资讯科技器材
2381,08379,汇安智能,资讯科技器材
2382,08487,ISP,资讯科技器材
2383,09918,丽年国际,资讯科技器材
2384,09963,高科桥,资讯科技器材
2385,00046,科联系统,软件服务
2386,00082,第一视频,软件服务
2387,00092,冠军科技集团,软件服务
2388,00136,恒腾网络（新）,软件服务
2389,00250,中国数码信息,软件服务
2390,00268,金蝶国际,软件服务
2391,00302,中手游,软件服务
2392,00327,百富环球,软件服务
2393,00354,中国软件国际,软件服务
2394,00395,环球智能控股,软件服务
2395,00400,科通芯城,软件服务
2396,00418,方正控股,软件服务
2397,00434,博雅互动,软件服务
2398,00465,富通科技,软件服务
2399,00484,云游控股,软件服务
2400,00536,贸易通,软件服务
2401,00553,南京熊猫电子股份,软件服务
2402,00596,浪潮国际,软件服务
2403,00696,中国民航信息网络,软件服务
2404,00700,腾讯控股,软件服务
2405,00771,自动系统,软件服务
2406,00777,网龙,软件服务
2407,00797,第七大道,软件服务
2408,00799,IGG,软件服务
2409,00800,Ａ８新媒体,软件服务
2410,00802,中国钱包,软件服务
2411,00818,高阳科技,软件服务
2412,00861,神州控股,软件服务
2413,00862,远见控股,软件服务
2414,00885,仁天科技控股,软件服务
2415,00909,明源云,软件服务
2416,01020,赛伯乐国际控股,软件服务
2417,01022,飞鱼科技,软件服务
2418,01037,云智汇科技,软件服务
2419,01039,畅由联盟,软件服务
2420,01059,看通集团,软件服务
2421,01075,首都信息,软件服务
2422,01087,威讯控股,软件服务
2423,01094,中国公共采购,软件服务
2424,01119,创梦天地,软件服务
2425,01137,香港电视,软件服务
2426,01147,伊登软件,软件服务
2427,01206,同方泰德,软件服务
2428,01297,中国擎天软件,软件服务
2429,01357,美图公司,软件服务
2430,01402,超智能控股,软件服务
2431,01410,安领国际,软件服务
2432,01450,世纪睿科,软件服务
2433,01460,扬科集团,软件服务
2434,01463,C-LINK,软件服务
2435,01522,京投交通科技,软件服务
2436,01588,畅捷通,软件服务
2437,01613,协同通信,软件服务
2438,01675,亚信科技,软件服务
2439,01679,瑞斯康集团,软件服务
2440,01686,新意网集团,软件服务
2441,01708,三宝科技,软件服务
2442,01736,中国育儿网络,软件服务
2443,01745,驴迹科技,软件服务
2444,01761,宝宝树集团,软件服务
2445,01762,万咖壹联,软件服务
2446,01782,飞思达科技,软件服务
2447,01808,企展控股,软件服务
2448,01860,汇量科技,软件服务
2449,01900,中国智能交通,软件服务
2450,01909,火岩控股,软件服务
2451,01933,元力控股,软件服务
2452,01949,PLATT,软件服务
2453,01961,九尊数字互娱,软件服务
2454,01980,天鸽互动,软件服务
2455,01985,美高域,软件服务
2456,02013,微盟集团,软件服务
2457,02022,游莱互动,软件服务
2458,02100,百奥家庭互动,软件服务
2459,02101,福禄控股,软件服务
2460,02280,慧聪集团,软件服务
2461,02400,心动公司,软件服务
2462,02660,禅游科技,软件服务
2463,02708,艾伯科技,软件服务
2464,02858,易鑫集团,软件服务
2465,02982,恒腾网络,软件服务
2466,03315,金邦达宝嘉,软件服务
2467,03601,鲁大师,软件服务
2468,03680,索信达控股,软件服务
2469,03690,美团－Ｗ,软件服务
2470,03700,映客,软件服务
2471,03738,阜博集团,软件服务
2472,03773,年年卡,软件服务
2473,03798,家乡互动,软件服务
2474,03888,金山软件,软件服务
2475,03969,中国通号,软件服务
2476,06820,友谊时光,软件服务
2477,06860,指尖悦动,软件服务
2478,06899,联众,软件服务
2479,06933,新娱科控股,软件服务
2480,06988,乐享互动,软件服务
2481,08013,ECI,软件服务
2482,08018,汇财金融投资,软件服务
2483,08033,爱达利网络,软件服务
2484,08036,电子交易集团,软件服务
2485,08041,荟萃国际（控股）,软件服务
2486,08045,南大苏富特,软件服务
2487,08048,御德国际控股,软件服务
2488,08050,量子思维,软件服务
2489,08060,国联通信,软件服务
2490,08062,俊盟国际,软件服务
2491,08065,高萌科技,软件服务
2492,08071,中彩网通控股,软件服务
2493,08076,新利软件,软件服务
2494,08081,恒泰裕集团,软件服务
2495,08083,中国有赞,软件服务
2496,08086,新维国际控股,软件服务
2497,08092,ITE,软件服务
2498,08100,智易控股,软件服务
2499,08106,升华兰德,软件服务
2500,08119,即时科研,软件服务
2501,08131,辰罡科技,软件服务
2502,08148,奥栢中国,软件服务
2503,08178,中国信息科技－新,软件服务
2504,08198,乐透互娱,软件服务
2505,08205,交大慧谷,软件服务
2506,08229,FUTURE,软件服务
2507,08235,赛迪顾问,软件服务
2508,08255,神州数字,软件服务
2509,08267,蓝港互动,软件服务
2510,08282,智傲控股,软件服务
2511,08290,亚势备份,软件服务
2512,08319,思博系统,软件服务
2513,08325,中国支付通,软件服务
2514,08353,安科系统,软件服务
2515,08420,NEXION,软件服务
2516,08582,中国信息科技,软件服务
2517,08606,倢冠控股,软件服务
2518,08611,MINDTELL,软件服务
2519,08635,连成科技集团,软件服务
2520,08645,NOMAD,软件服务
2521,09600,新纽科技,软件服务
2522,09618,京东集团－ＳＷ,软件服务
2523,09698,万国数据－ＳＷ,软件服务
2524,09911,赤子城科技,软件服务
2525,09923,移卡,软件服务
2526,09988,阿里巴巴－ＳＷ,软件服务
2527,09990,祖龙娱乐,软件服务
2528,09991,宝尊电商－ＳＷ,软件服务
2529,09999,网易－Ｓ,软件服务
2530,00085,中电华大科技,半导体
2531,00243,品质国际,半导体
2532,00522,ASM,半导体
2533,00595,AV,半导体
2534,00724,瑞鑫国际集团,半导体
2535,00981,中芯国际,半导体
2536,01010,太睿国际控股,半导体
2537,01347,华虹半导体,半导体
2538,01385,上海复旦,半导体
2539,01912,康特隆,半导体
2540,02166,芯智控股,半导体
2541,02203,脑洞科技,半导体
2542,02878,晶门半导体,半导体
2543,08231,节能元件,半导体
2544,08257,靖洋集团,半导体
2545,00001,长和,综合企业
2546,00019,太古股份公司Ａ,综合企业
2547,00025,其士国际,综合企业
2548,00087,太古股份公司Ｂ,综合企业
2549,00132,中国兴业控股,综合企业
2550,00191,丽新国际,综合企业
2551,00202,润中国际控股,综合企业
2552,00242,信德集团,综合企业
2553,00267,中信股份,综合企业
2554,00318,黄河实业,综合企业
2555,00331,丰盛服务集团,综合企业
2556,00363,上海实业控股,综合企业
2557,00488,丽新发展,综合企业
2558,00620,大唐西市,综合企业
2559,00656,复星国际,综合企业
2560,00659,新创建集团,综合企业
2561,00882,天津发展,综合企业
2562,00908,珠海控股投资,综合企业
2563,01178,汇银控股集团,综合企业
2564,01282,宝新金融,综合企业
2565,01323,华盛国际控股,综合企业
2566,01468,京基金融国际,综合企业
2567,02327,美瑞健康国际,综合企业
2568,02722,重庆机电,综合企业
2569,03686,祈福生活服务,综合企业
2570,08089,华人策略控股,综合企业
2571,00820,汇丰中国翔龙基金,其他
