,最后收益,最大收益,最大回撤,赢撤率,夏普率,平均收益,开仓次数,胜率,盈亏比,参数1,参数2,参数3,参数4
299,-1933.0,604.0,2544.0,-0.7598270440251572,-1.2747627210912662,-829.5586937089237,184.0,0.75,0.7647274954072261,45.0,200.0,40.0,0.0
491,-1932.0,276.0,2287.0,-0.844774814167031,-2.3875671630565978,-1075.1229777359906,194.0,0.711340206185567,0.7892287234042553,55.0,150.0,65.0,0.0
16,-1922.0,278.0,2464.0,-0.7800324675324676,-1.58424768951828,-1151.64851858885,192.0,0.78125,0.7273770256704432,35.0,160.0,55.0,0.0
522,-1920.0,282.0,2293.0,-0.8373310074138683,-1.706543198986921,-1023.3189816079922,192.0,0.7135416666666666,0.79333986287953,55.0,180.0,55.0,0.0
665,-1913.0,348.0,2268.0,-0.8434744268077602,-1.70854711094116,-909.1527449064189,192.0,0.7083333333333334,0.8016771488469602,60.0,200.0,55.0,0.0
551,-1912.0,817.0,2746.0,-0.696285506190823,-0.7211072548363829,-514.7043059807604,178.0,0.7247191011235955,0.776779463243874,55.0,210.0,35.0,0.0
250,-1907.0,328.0,2310.0,-0.8255411255411256,-2.3581671393755137,-1126.0191284291068,194.0,0.7422680412371134,0.7648462021343377,45.0,150.0,70.0,0.0
7,-1906.0,306.0,2297.0,-0.8297779712668698,-2.1185269752413682,-1008.8085119193735,195.0,0.8051282051282052,0.7362302795460836,35.0,150.0,65.0,0.0
102,-1882.0,731.0,2620.0,-0.7183206106870229,-1.1137018090471944,-727.7927321232556,188.0,0.7978723404255319,0.7353523917350693,35.0,240.0,45.0,0.0
788,-1880.0,499.0,2386.0,-0.787929589270746,-1.8425495741997096,-904.4818233607677,194.0,0.7010309278350515,0.8210312469768791,65.0,200.0,65.0,0.0
121,-1879.0,353.0,2274.0,-0.826297273526825,-1.476056174431873,-784.6190200501137,168.0,0.7619047619047619,0.7211835713234213,40.0,150.0,30.0,0.0
310,-1876.0,665.0,2548.0,-0.7362637362637363,-1.2516341336562242,-831.628811212131,184.0,0.75,0.7717085119412125,45.0,210.0,40.0,0.0
244,-1869.0,700.0,2576.0,-0.7255434782608695,-1.2869917902367602,-743.6558225919254,184.0,0.7391304347826086,0.7692594433399603,45.0,150.0,40.0,0.0
92,-1867.0,666.0,2540.0,-0.7350393700787402,-1.1982654506178128,-694.7452491558944,188.0,0.7925531914893617,0.7363233823739466,35.0,230.0,50.0,0.0
910,-1864.0,474.0,2345.0,-0.7948827292110874,-1.7834677534702041,-827.46057366761,194.0,0.6701030927835051,0.8273422020945372,70.0,200.0,70.0,0.0
114,-1861.0,741.0,2609.0,-0.7133001149865849,-0.9961274685347067,-594.4190005974739,188.0,0.7978723404255319,0.7391181057705941,35.0,250.0,50.0,0.0
485,-1859.0,791.0,2809.0,-0.6618013527945888,-0.8738187244677368,-593.5195059029498,178.0,0.7078651685393258,0.7779899737407495,55.0,150.0,35.0,0.0
179,-1854.0,598.0,2459.0,-0.7539650264335096,-1.2801320144700559,-785.7391725217568,188.0,0.7712765957446809,0.7581725088617567,40.0,200.0,45.0,0.0
412,-1853.0,401.0,2261.0,-0.8195488721804511,-1.3385397730441542,-830.1066328870033,192.0,0.7291666666666666,0.7905328150011434,50.0,190.0,55.0,0.0
655,-1850.0,356.0,2213.0,-0.8359692724807953,-1.8512099834423743,-769.9172197546188,194.0,0.7010309278350515,0.8108974358974359,60.0,190.0,60.0,0.0
694,-1847.0,966.0,2830.0,-0.6526501766784453,-0.5078021626676746,-360.9794033597488,178.0,0.7134831460674157,0.7954394509630285,60.0,230.0,35.0,0.0
381,-1845.0,306.0,2248.0,-0.8207295373665481,-1.9938440851949981,-926.677665127438,194.0,0.7371134020618557,0.7884615384615384,50.0,160.0,65.0,0.0
5,-1844.0,268.0,2268.0,-0.8130511463844797,-1.651495383218623,-1096.827867295944,192.0,0.78125,0.7385630288254696,35.0,150.0,55.0,0.0
596,-1843.0,782.0,2632.0,-0.7002279635258358,-1.1243836940582352,-763.5660116067418,184.0,0.7445652173913043,0.797925173821874,55.0,250.0,40.0,0.0
190,-1843.0,659.0,2509.0,-0.734555599840574,-1.2671764786536734,-804.1972590304249,188.0,0.7712765957446809,0.7596166469738742,40.0,210.0,45.0,0.0
313,-1842.0,383.0,2441.0,-0.754608766898812,-1.7746970247133569,-1114.0567924449651,192.0,0.75,0.7806552637918573,45.0,210.0,55.0,0.0
423,-1840.0,431.0,2278.0,-0.8077260755048288,-1.3724287379463154,-848.4870199945348,192.0,0.7291666666666666,0.7920192087811571,50.0,200.0,55.0,0.0
419,-1837.0,750.0,2604.0,-0.7054531490015361,-0.5455534694321992,-373.34124561736655,178.0,0.7303370786516854,0.775360547543388,50.0,200.0,35.0,0.0
215,-1833.0,394.0,2239.0,-0.8186690486824475,-2.1292516772540027,-1018.7937140184059,194.0,0.7989690721649485,0.7773955773955774,40.0,230.0,60.0,0.0
613,-1831.0,332.0,2205.0,-0.8303854875283446,-1.8358684669428023,-842.260517162323,194.0,0.6752577319587629,0.8113187736245275,60.0,150.0,70.0,0.0
72,-1831.0,359.0,2197.0,-0.83340919435594,-2.1383005242137543,-994.5018456849876,194.0,0.8144329896907216,0.7552400270453009,35.0,210.0,60.0,0.0
815,-1830.0,1100.0,2947.0,-0.6209704784526637,-0.2302493656940476,-177.67094933513656,178.0,0.6966292134831461,0.8054817805163073,65.0,230.0,35.0,0.0
176,-1819.0,269.0,2105.0,-0.8641330166270784,-1.611561822712468,-676.4748620946788,168.0,0.7738095238095238,0.7335077012496367,40.0,200.0,30.0,0.0
192,-1817.0,420.0,2378.0,-0.7640874684608915,-1.5777386727795608,-1015.4262860742257,192.0,0.7760416666666666,0.7680785123966942,40.0,210.0,55.0,0.0
464,-1816.0,803.0,2626.0,-0.6915460776846916,-1.0174678737995035,-661.559309709183,184.0,0.75,0.7922377058620292,50.0,240.0,40.0,0.0
91,-1813.0,630.0,2450.0,-0.74,-1.318371891263419,-804.5686006604634,188.0,0.7925531914893617,0.7432278300541774,35.0,230.0,45.0,0.0
614,-1811.0,273.0,2187.0,-0.8280749885688158,-1.8589669970818063,-764.0311566446975,199.0,0.678391959798995,0.8167631252583712,60.0,150.0,75.0,0.0
60,-1809.0,428.0,2467.0,-0.7332792865828942,-1.5789650398673798,-1049.94545387177,192.0,0.7864583333333334,0.7450085567598402,35.0,200.0,55.0,0.0
615,-1806.0,269.0,2174.0,-0.8307267709291628,-2.4743949095312483,-902.8592925723337,198.0,0.6818181818181818,0.8166891821677231,60.0,150.0,80.0,0.0
758,-1805.0,339.0,2271.0,-0.7948040510788199,-2.3675445962999353,-985.9051220653146,198.0,0.6767676767676768,0.8267321867321867,65.0,170.0,80.0,0.0
38,-1805.0,362.0,2475.0,-0.7292929292929293,-1.660788350887189,-1123.7452121032472,192.0,0.7864583333333334,0.7455790074158585,35.0,180.0,55.0,0.0
778,-1801.0,475.0,2283.0,-0.788874288217258,-1.7463802078630952,-797.4034801698864,194.0,0.6701030927835051,0.827576112412178,65.0,190.0,70.0,0.0
798,-1798.0,375.0,2180.0,-0.8247706422018348,-1.854955606355538,-784.8102394990482,194.0,0.6958762886597938,0.8256475667189953,65.0,210.0,60.0,0.0
225,-1798.0,548.0,2519.0,-0.7137753076617706,-1.3531278753820168,-927.6687354394676,192.0,0.78125,0.7720625962031812,40.0,240.0,55.0,0.0
346,-1794.0,511.0,2555.0,-0.7021526418786693,-1.5381983061193463,-1009.4431033444646,192.0,0.7552083333333334,0.7877663394780944,45.0,240.0,55.0,0.0
130,-1794.0,345.0,2159.0,-0.8309402501157943,-2.39567740927309,-891.2364746258841,200.0,0.775,0.7749341362438841,40.0,150.0,75.0,0.0
533,-1791.0,318.0,2116.0,-0.8464083175803403,-1.5880505177762665,-846.5587724457989,192.0,0.7135416666666666,0.8073783872020894,55.0,190.0,55.0,0.0
562,-1787.0,870.0,2674.0,-0.668287210172027,-0.5990710399072966,-414.90805848760357,178.0,0.7247191011235955,0.791365227537923,55.0,220.0,35.0,0.0
293,-1786.0,394.0,2187.0,-0.8166438042981253,-2.035383977167374,-963.7992348628358,194.0,0.7628865979381443,0.7870224378411158,45.0,190.0,65.0,0.0
413,-1786.0,297.0,2090.0,-0.8545454545454545,-1.9271494477974653,-850.2512586321089,194.0,0.7371134020618557,0.7983778843957048,50.0,190.0,60.0,0.0
80,-1784.0,626.0,2417.0,-0.7381050889532478,-1.2692340709256953,-756.5627231843044,188.0,0.7925531914893617,0.7473624180211006,35.0,220.0,45.0,0.0
705,-1781.0,1086.0,2884.0,-0.6175450762829403,-0.47672955549989277,-333.53488738311046,178.0,0.7134831460674157,0.802745184857206,60.0,240.0,35.0,0.0
282,-1778.0,371.0,2256.0,-0.7881205673758865,-2.1406458613681294,-1072.0261035899384,194.0,0.7628865979381443,0.7879927228623409,45.0,180.0,65.0,0.0
49,-1776.0,398.0,2375.0,-0.7477894736842106,-1.5669766926096003,-1009.0565423395968,192.0,0.7864583333333334,0.7497147746719909,35.0,190.0,55.0,0.0
336,-1776.0,394.0,2177.0,-0.8158015617822691,-2.187437055534456,-998.9134913319964,194.0,0.7731958762886598,0.7931644077784326,45.0,230.0,60.0,0.0
113,-1768.0,752.0,2527.0,-0.6996438464582508,-1.0481305140492132,-648.8656656276487,188.0,0.7978723404255319,0.7514859892442683,35.0,250.0,45.0,0.0
644,-1763.0,320.0,2174.0,-0.8109475620975161,-1.9488410079621743,-808.5967977249675,194.0,0.7010309278350515,0.8198924731182796,60.0,180.0,60.0,0.0
634,-1759.0,425.0,2258.0,-0.7790079716563331,-1.9414055757105269,-873.2241963049247,194.0,0.7010309278350515,0.8211995863495347,60.0,170.0,65.0,0.0
430,-1750.0,853.0,2620.0,-0.6679389312977099,-0.48997414375119913,-332.6518950113242,178.0,0.7303370786516854,0.7859936445856759,50.0,210.0,35.0,0.0
33,-1748.0,251.0,2016.0,-0.8670634920634921,-1.4991282249506213,-641.6751733369151,168.0,0.7797619047619048,0.7264121663563005,35.0,180.0,30.0,0.0
857,-1748.0,269.0,2083.0,-0.8391742678828612,-2.558423669974024,-935.138461110931,198.0,0.6515151515151515,0.8324165029469548,70.0,150.0,80.0,0.0
187,-1748.0,276.0,2041.0,-0.8564429201371877,-1.5700528580286464,-652.2696506398529,168.0,0.7738095238095238,0.7438244696309213,40.0,210.0,30.0,0.0
203,-1745.0,490.0,2486.0,-0.7019308125502816,-1.5145428381290458,-999.6474903778907,192.0,0.7760416666666666,0.7773760330578512,40.0,220.0,55.0,0.0
780,-1744.0,350.0,2148.0,-0.8119180633147114,-2.3705396660502287,-953.4321403924802,198.0,0.6767676767676768,0.8327272727272728,65.0,190.0,80.0,0.0
276,-1742.0,600.0,2375.0,-0.7334736842105263,-0.8194180353680443,-511.9732665150596,178.0,0.7359550561797753,0.7740764744005184,45.0,180.0,35.0,0.0
324,-1741.0,453.0,2510.0,-0.6936254980079681,-1.704156518119312,-1081.4218582828878,192.0,0.75,0.7928210069862683,45.0,220.0,55.0,0.0
544,-1740.0,348.0,2095.0,-0.8305489260143198,-1.6232022791691252,-849.3143963429037,192.0,0.7135416666666666,0.8129285014691479,55.0,200.0,55.0,0.0
129,-1739.0,328.0,2146.0,-0.8103448275862069,-2.327062047203898,-992.7413030489697,195.0,0.7692307692307693,0.7717847769028872,40.0,150.0,70.0,0.0
767,-1738.0,430.0,2238.0,-0.7765862377122431,-1.8142112792513907,-836.117535628436,194.0,0.6701030927835051,0.8337236533957846,65.0,180.0,70.0,0.0
18,-1730.0,306.0,2139.0,-0.8087891538101917,-2.13299536412345,-937.3516620428051,195.0,0.8051282051282052,0.7605867699972323,35.0,160.0,65.0,0.0
757,-1728.0,371.0,2230.0,-0.7748878923766817,-1.7903245446744451,-760.4028132222371,199.0,0.6733668341708543,0.835603112840467,65.0,170.0,75.0,0.0
156,-1726.0,470.0,2203.0,-0.7834770767135724,-1.4681691663482928,-773.7224803042022,184.0,0.7608695652173914,0.7700254930900309,40.0,180.0,40.0,0.0
223,-1722.0,835.0,2564.0,-0.671606864274571,-1.0375655320778396,-671.9292433386288,188.0,0.776595744680851,0.777024383883166,40.0,240.0,45.0,0.0
826,-1720.0,1178.0,2915.0,-0.5900514579759862,-0.15505203119910266,-115.21113987837468,178.0,0.6966292134831461,0.8171677467332413,65.0,240.0,35.0,0.0
952,-1719.0,439.0,2165.0,-0.7939953810623557,-1.7198216756255646,-701.0774492957681,194.0,0.6958762886597938,0.8390216154721274,70.0,240.0,60.0,0.0
799,-1714.0,565.0,2286.0,-0.7497812773403325,-1.6980177245848127,-845.6102756253792,194.0,0.7010309278350515,0.8370900648157106,65.0,210.0,65.0,0.0
105,-1713.0,442.0,2162.0,-0.7923219241443108,-1.729436438620512,-805.1762964952827,194.0,0.8195876288659794,0.7727944138579294,35.0,240.0,60.0,0.0
262,-1697.0,304.0,2039.0,-0.832270720941638,-2.4935183779407835,-862.4064536448226,199.0,0.7537688442211056,0.8009359251259899,45.0,160.0,75.0,0.0
769,-1696.0,339.0,2162.0,-0.7844588344125809,-2.4580103298213967,-981.7135552478128,198.0,0.6767676767676768,0.8374447174447175,65.0,180.0,80.0,0.0
198,-1688.0,290.0,1995.0,-0.8461152882205514,-1.5036700834449648,-604.0087120036682,168.0,0.7738095238095238,0.7525428654460913,40.0,220.0,30.0,0.0
201,-1687.0,711.0,2405.0,-0.7014553014553014,-1.1788127975617884,-712.9534201909138,188.0,0.7712765957446809,0.7800971511093606,40.0,220.0,45.0,0.0
402,-1687.0,261.0,2039.0,-0.8273663560568907,-2.0069514033106666,-883.9966421038494,194.0,0.7371134020618557,0.809687000228467,50.0,180.0,60.0,0.0
878,-1682.0,367.0,2147.0,-0.783418723800652,-1.8648365118913428,-778.4779467275565,199.0,0.6633165829145728,0.8449202905386284,70.0,170.0,75.0,0.0
321,-1680.0,702.0,2389.0,-0.7032231059020511,-1.162216655508991,-718.3665108911625,184.0,0.75,0.7957134109001837,45.0,220.0,40.0,0.0
475,-1679.0,824.0,2510.0,-0.6689243027888446,-0.9572742036958908,-589.6163105752887,184.0,0.75,0.8080156627893584,50.0,250.0,40.0,0.0
116,-1679.0,442.0,2128.0,-0.7890037593984962,-1.7078048437534112,-801.7862756994845,194.0,0.8195876288659794,0.777360010742581,35.0,250.0,60.0,0.0
502,-1676.0,276.0,2049.0,-0.8179599804782821,-2.328590418043956,-958.2542089491407,194.0,0.711340206185567,0.8175975177304965,55.0,160.0,65.0,0.0
716,-1666.0,1116.0,2799.0,-0.5952125759199715,-0.3725809156957604,-251.2551908442909,178.0,0.7134831460674157,0.8154748727031216,60.0,250.0,35.0,0.0
261,-1660.0,328.0,2081.0,-0.7976934166266219,-2.404195978107474,-1016.0576492874313,194.0,0.7422680412371134,0.7958568738229754,45.0,160.0,70.0,0.0
573,-1658.0,874.0,2549.0,-0.6504511573165948,-0.5653820051273858,-370.04393054481284,178.0,0.7247191011235955,0.8064177362893815,55.0,230.0,35.0,0.0
371,-1656.0,328.0,2059.0,-0.804273919378339,-1.9875933187763908,-806.7184739867259,194.0,0.7164948453608248,0.8096467550756954,50.0,150.0,70.0,0.0
212,-1653.0,715.0,2375.0,-0.696,-1.2257438353217533,-748.7051118758366,188.0,0.7712765957446809,0.7845608507286332,40.0,230.0,45.0,0.0
265,-1651.0,575.0,2259.0,-0.730854360336432,-0.8888779883337153,-525.5960427772811,178.0,0.7359550561797753,0.7858716785482825,45.0,170.0,35.0,0.0
372,-1647.0,299.0,1964.0,-0.8385947046843177,-1.9052234658412264,-617.3223487673048,199.0,0.7236180904522613,0.8161773106363532,50.0,150.0,75.0,0.0
364,-1647.0,827.0,2645.0,-0.6226843100189036,-0.632893691381644,-402.45108818993185,178.0,0.7134831460674157,0.7943085371942087,50.0,150.0,35.0,0.0
236,-1644.0,569.0,2433.0,-0.6757090012330457,-1.3060936948048534,-845.8175064494764,192.0,0.78125,0.7918163160595176,40.0,250.0,55.0,0.0
534,-1643.0,297.0,1947.0,-0.8438623523369286,-2.23503239178001,-817.2438805237392,194.0,0.711340206185567,0.8231959886636147,55.0,190.0,60.0,0.0
930,-1643.0,440.0,2110.0,-0.7786729857819905,-1.7201879704221676,-756.0029410538699,194.0,0.6907216494845361,0.8451699121802214,70.0,220.0,60.0,0.0
22,-1642.0,245.0,1904.0,-0.8623949579831933,-1.403892481021818,-570.9931174707863,168.0,0.7797619047619048,0.7428615766604593,35.0,170.0,30.0,0.0
493,-1638.0,295.0,2036.0,-0.8045186640471512,-2.0342172819182514,-680.1942901870696,199.0,0.6934673366834171,0.8256130790190737,55.0,150.0,75.0,0.0
145,-1632.0,462.0,2101.0,-0.7767729652546407,-1.5172982713566323,-782.6313817395292,184.0,0.7608695652173914,0.7826378639474038,40.0,170.0,40.0,0.0
357,-1631.0,532.0,2460.0,-0.6630081300813008,-1.4989565617068425,-922.4098439620395,192.0,0.7552083333333334,0.8072779506823079,45.0,250.0,55.0,0.0
441,-1625.0,906.0,2548.0,-0.6377551020408163,-0.3529987572752737,-232.8556475181674,178.0,0.7303370786516854,0.8012710828648252,50.0,220.0,35.0,0.0
676,-1623.0,416.0,2046.0,-0.7932551319648093,-1.6114359341818327,-759.1989078732244,192.0,0.7083333333333334,0.8320754716981131,60.0,210.0,55.0,0.0
953,-1619.0,648.0,2274.0,-0.7119613016710642,-1.5099800402966999,-692.1559638551427,194.0,0.7010309278350515,0.8516201325987488,70.0,240.0,65.0,0.0
172,-1617.0,394.0,2018.0,-0.8012884043607532,-2.071812296247016,-858.550500442316,194.0,0.7938144329896907,0.7993932499051953,40.0,190.0,65.0,0.0
963,-1616.0,460.0,2083.0,-0.7758041286605857,-1.6565250621812444,-665.2234830414666,194.0,0.6958762886597938,0.8487864998103906,70.0,250.0,60.0,0.0
161,-1609.0,371.0,2100.0,-0.7661904761904762,-2.1922354520106277,-966.7773691694186,194.0,0.7938144329896907,0.8004045000632032,40.0,180.0,65.0,0.0
234,-1608.0,856.0,2471.0,-0.6507486847430191,-0.9679187670440269,-593.0021768430219,188.0,0.776595744680851,0.7918894249576215,40.0,250.0,45.0,0.0
492,-1605.0,298.0,1978.0,-0.8114256825075834,-2.1127959196528057,-743.5146056903603,194.0,0.6907216494845361,0.824860646599777,55.0,150.0,70.0,0.0
837,-1605.0,1208.0,2830.0,-0.5671378091872792,-0.04568746356826867,-32.93144333955509,178.0,0.6966292134831461,0.8293848932327633,65.0,250.0,35.0,0.0
624,-1601.0,360.0,2021.0,-0.7921820880752103,-1.8864122840818267,-752.0365431732813,194.0,0.6752577319587629,0.8354682906341874,60.0,160.0,70.0,0.0
104,-1598.0,624.0,2607.0,-0.6129650939777522,-1.2735606066844394,-869.1523697483663,192.0,0.7916666666666666,0.7767553793884484,35.0,240.0,55.0,0.0
83,-1597.0,421.0,2025.0,-0.788641975308642,-2.011028359055737,-855.4851766253375,194.0,0.8144329896907216,0.7868830290736984,35.0,220.0,60.0,0.0
