,最后收益,最大收益,模拟最大回撤,赢撤率,夏普率,平均收益,开仓次数,胜率,盈亏比,参数1,参数2,参数3,参数4,参数5,s_time,e_time
3019,-1434.0,341.0,1775.0,-0.8078873239436619,-0.836006999906577,-378.3774998155118,84.0,0.75,0.6629055007052186,60.0,170.0,280.0,12.0,1.0,2018-01-01 09:15:00,2019-01-01 09:15:00
3020,-1435.0,61.0,1496.0,-0.9592245989304813,-1.5154817892973473,-611.2889946621406,80.0,0.7625,0.6193633952254642,50.0,160.0,290.0,12.0,1.0,2018-01-01 09:15:00,2019-01-01 09:15:00
3021,-1437.0,67.0,1504.0,-0.9554521276595744,-1.6890414825988838,-736.9831131773793,79.0,0.7721518987341772,0.5544186046511628,40.0,110.0,290.0,14.0,1.0,2018-01-01 09:15:00,2019-01-01 09:15:00
3022,-1441.0,307.0,1801.0,-0.8001110494169905,-1.0673393707561956,-511.4268811649817,152.0,0.7368421052631579,0.7499132245748005,40.0,130.0,280.0,14.0,2.0,2018-01-01 09:15:00,2019-01-01 09:15:00
3023,-1441.0,651.0,2391.0,-0.6026767043078209,-0.9559120757966739,-489.47719725481517,173.0,0.7109826589595376,0.8171783811215428,60.0,170.0,260.0,12.0,2.0,2018-01-01 09:15:00,2019-01-01 09:15:00
3024,-1444.0,42.0,1486.0,-0.971736204576043,-1.2835638934844913,-535.3946080240081,145.0,0.7172413793103448,0.7301943198804185,40.0,110.0,280.0,18.0,2.0,2018-01-01 09:15:00,2019-01-01 09:15:00
3025,-1448.0,678.0,2360.0,-0.6135593220338983,-0.6432352131705326,-347.3247976779081,163.0,0.7055214723926381,0.7924311926605504,50.0,150.0,270.0,14.0,2.0,2018-01-01 09:15:00,2019-01-01 09:15:00
3026,-1451.0,875.0,2560.0,-0.566796875,-0.559752502265042,-330.48096081470004,170.0,0.6941176470588235,0.8030673181324648,60.0,140.0,260.0,14.0,2.0,2018-01-01 09:15:00,2019-01-01 09:15:00
3027,-1452.0,97.0,1661.0,-0.8741721854304636,-1.6102525504976244,-648.7724399183332,155.0,0.7354838709677419,0.753981701118265,40.0,140.0,270.0,18.0,2.0,2018-01-01 09:15:00,2019-01-01 09:15:00
3028,-1452.0,67.0,1519.0,-0.955892034233048,-1.6984562648726897,-717.6718077386663,79.0,0.7468354430379747,0.6110366997053308,50.0,130.0,290.0,14.0,1.0,2018-01-01 09:15:00,2019-01-01 09:15:00
3029,-1455.0,113.0,1755.0,-0.8290598290598291,-1.3021075069185213,-602.0731188350184,91.0,0.7142857142857143,0.6702175883952856,60.0,120.0,270.0,10.0,1.0,2018-01-01 09:15:00,2019-01-01 09:15:00
3030,-1456.0,820.0,2510.0,-0.5800796812749004,-0.5810724493493373,-335.41228199640864,163.0,0.6932515337423313,0.7937969126186093,60.0,140.0,270.0,14.0,2.0,2018-01-01 09:15:00,2019-01-01 09:15:00
3031,-1456.0,397.0,2088.0,-0.6973180076628352,-1.233222554039152,-611.9434851056502,169.0,0.6982248520710059,0.793416572077185,50.0,140.0,260.0,16.0,2.0,2018-01-01 09:15:00,2019-01-01 09:15:00
3032,-1456.0,156.0,1724.0,-0.8445475638051044,-1.2564151731986475,-575.3796767766216,155.0,0.7419354838709677,0.755417436586595,40.0,160.0,270.0,18.0,2.0,2018-01-01 09:15:00,2019-01-01 09:15:00
3033,-1457.0,414.0,2149.0,-0.6779897626803164,-0.9044386865492485,-514.4317270558139,98.0,0.7040816326530612,0.6929399367755532,60.0,140.0,260.0,12.0,1.0,2018-01-01 09:15:00,2019-01-01 09:15:00
3034,-1459.0,67.0,1526.0,-0.9560943643512451,-1.8720420848453243,-723.4254544560057,79.0,0.7721518987341772,0.6198540906722251,50.0,160.0,290.0,14.0,1.0,2018-01-01 09:15:00,2019-01-01 09:15:00
3035,-1464.0,67.0,1531.0,-0.9562377531025473,-1.795153045350125,-725.3039628071729,79.0,0.7721518987341772,0.6185513288170923,50.0,170.0,290.0,14.0,1.0,2018-01-01 09:15:00,2019-01-01 09:15:00
3036,-1468.0,36.0,1578.0,-0.9302915082382763,-1.5233447562820166,-642.4667429218016,148.0,0.7297297297297297,0.7433117677915719,40.0,130.0,290.0,10.0,2.0,2018-01-01 09:15:00,2019-01-01 09:15:00
3037,-1471.0,97.0,1645.0,-0.894224924012158,-1.5713898993922044,-627.7619855853196,152.0,0.6973684210526315,0.7705864004990642,50.0,140.0,270.0,18.0,2.0,2018-01-01 09:15:00,2019-01-01 09:15:00
3038,-1476.0,507.0,1983.0,-0.7443267776096822,-0.7734415821067088,-381.26085405751115,152.0,0.75,0.7472602739726028,40.0,160.0,280.0,14.0,2.0,2018-01-01 09:15:00,2019-01-01 09:15:00
3039,-1476.0,158.0,1708.0,-0.8641686182669789,-1.0429354010587797,-528.269020736477,143.0,0.7272727272727273,0.7261087400259788,40.0,110.0,290.0,16.0,2.0,2018-01-01 09:15:00,2019-01-01 09:15:00
3040,-1477.0,84.0,1863.0,-0.7928073000536768,-1.2854260902986956,-655.9746390180306,99.0,0.7070707070707071,0.6878038469668146,60.0,140.0,260.0,10.0,1.0,2018-01-01 09:15:00,2019-01-01 09:15:00
3041,-1480.0,200.0,1680.0,-0.8809523809523809,-1.5958906383943043,-656.4648242442132,81.0,0.7407407407407407,0.6297222917187891,60.0,150.0,290.0,10.0,1.0,2018-01-01 09:15:00,2019-01-01 09:15:00
3042,-1482.0,602.0,2318.0,-0.639344262295082,-0.8290444043193115,-446.1508375765626,163.0,0.6993865030674846,0.7859309547883866,50.0,140.0,270.0,14.0,2.0,2018-01-01 09:15:00,2019-01-01 09:15:00
3043,-1482.0,375.0,2178.0,-0.6804407713498623,-0.7595301954208941,-443.3776720045261,90.0,0.7111111111111111,0.6611796982167353,60.0,120.0,270.0,12.0,1.0,2018-01-01 09:15:00,2019-01-01 09:15:00
3044,-1487.0,48.0,1796.0,-0.8279510022271714,-1.3848561505284955,-692.2830787395765,172.0,0.7383720930232558,0.7703829524397776,40.0,140.0,260.0,16.0,2.0,2018-01-01 09:15:00,2019-01-01 09:15:00
3045,-1491.0,61.0,1552.0,-0.9606958762886598,-1.5363172550109137,-639.5839667429218,80.0,0.7625,0.6045092838196287,50.0,150.0,290.0,12.0,1.0,2018-01-01 09:15:00,2019-01-01 09:15:00
3046,-1492.0,482.0,2244.0,-0.6648841354723708,-1.2116356177982779,-587.5828475143286,173.0,0.7167630057803468,0.7985417229273563,50.0,160.0,260.0,12.0,2.0,2018-01-01 09:15:00,2019-01-01 09:15:00
3047,-1494.0,76.0,1745.0,-0.856160458452722,-1.181728333623503,-576.5470321993457,91.0,0.7032967032967034,0.6568672485071199,60.0,110.0,270.0,10.0,1.0,2018-01-01 09:15:00,2019-01-01 09:15:00
3048,-1494.0,124.0,1963.0,-0.761079979623026,-1.6796111281514203,-828.8925663542666,177.0,0.7344632768361582,0.775574583145561,40.0,130.0,260.0,12.0,2.0,2018-01-01 09:15:00,2019-01-01 09:15:00
3049,-1496.0,67.0,1563.0,-0.9571337172104927,-1.5343589387692258,-686.3138513762822,79.0,0.7341772151898734,0.5875379101185553,50.0,110.0,290.0,14.0,1.0,2018-01-01 09:15:00,2019-01-01 09:15:00
3050,-1496.0,302.0,1798.0,-0.8320355951056729,-0.8664542087678304,-415.11302978869946,84.0,0.7142857142857143,0.6294277929155313,60.0,110.0,280.0,12.0,1.0,2018-01-01 09:15:00,2019-01-01 09:15:00
3051,-1500.0,413.0,2230.0,-0.672645739910314,-0.974144013161228,-561.6290433670332,160.0,0.75625,0.7598463016330452,40.0,170.0,270.0,16.0,2.0,2018-01-01 09:15:00,2019-01-01 09:15:00
3052,-1501.0,72.0,1593.0,-0.9422473320778405,-1.7183484623780194,-769.1787936929624,75.0,0.76,0.5974792169482435,60.0,170.0,290.0,18.0,1.0,2018-01-01 09:15:00,2019-01-01 09:15:00
3053,-1504.0,314.0,2149.0,-0.699860400186133,-1.012948824515862,-587.3871669987454,98.0,0.7040816326530612,0.6830347734457324,60.0,130.0,260.0,12.0,1.0,2018-01-01 09:15:00,2019-01-01 09:15:00
3054,-1506.0,67.0,1573.0,-0.9574062301335029,-1.8466944036190054,-780.0233685090891,79.0,0.7974683544303798,0.5457013574660634,40.0,140.0,290.0,14.0,1.0,2018-01-01 09:15:00,2019-01-01 09:15:00
3055,-1517.0,518.0,2035.0,-0.7454545454545455,-0.8384346049941981,-412.73915824170416,152.0,0.75,0.7402397260273972,40.0,150.0,280.0,14.0,2.0,2018-01-01 09:15:00,2019-01-01 09:15:00
3056,-1520.0,571.0,2165.0,-0.7020785219399538,-0.6519476924867414,-346.18071237055074,147.0,0.6870748299319728,0.7614938019770909,60.0,120.0,290.0,10.0,2.0,2018-01-01 09:15:00,2019-01-01 09:15:00
3057,-1525.0,290.0,1815.0,-0.8402203856749312,-1.334509729179389,-560.748714732,153.0,0.7712418300653595,0.7466777408637875,40.0,170.0,280.0,12.0,2.0,2018-01-01 09:15:00,2019-01-01 09:15:00
3058,-1525.0,72.0,1643.0,-0.928180158247109,-1.6957166198578428,-844.0126927901999,75.0,0.72,0.5777962347729789,60.0,120.0,290.0,18.0,1.0,2018-01-01 09:15:00,2019-01-01 09:15:00
3059,-1526.0,149.0,1835.0,-0.8316076294277929,-1.0740158053850315,-569.1577251371363,167.0,0.7125748502994012,0.7566576303619837,40.0,110.0,270.0,10.0,2.0,2018-01-01 09:15:00,2019-01-01 09:15:00
3060,-1527.0,67.0,1594.0,-0.9579673776662484,-1.3723606320475126,-599.2823407866578,78.0,0.7948717948717948,0.5318822808093194,40.0,140.0,290.0,16.0,1.0,2018-01-01 09:15:00,2019-01-01 09:15:00
3061,-1529.0,588.0,2191.0,-0.6978548607941579,-0.6543797304780231,-348.3177748259661,147.0,0.7006802721088435,0.7632027257240204,60.0,140.0,290.0,10.0,2.0,2018-01-01 09:15:00,2019-01-01 09:15:00
3062,-1531.0,297.0,1875.0,-0.8165333333333333,-0.9820884268159166,-509.2574594740856,152.0,0.7368421052631579,0.7342936480388753,40.0,120.0,280.0,14.0,2.0,2018-01-01 09:15:00,2019-01-01 09:15:00
3063,-1533.0,67.0,1600.0,-0.958125,-1.5472322336958644,-636.9467320984921,78.0,0.7564102564102564,0.6104193138500635,60.0,160.0,290.0,16.0,1.0,2018-01-01 09:15:00,2019-01-01 09:15:00
3064,-1536.0,67.0,1603.0,-0.958203368683718,-1.5008116944268264,-629.2220992300691,78.0,0.7564102564102564,0.6096569250317662,60.0,170.0,290.0,16.0,1.0,2018-01-01 09:15:00,2019-01-01 09:15:00
3065,-1540.0,67.0,1607.0,-0.9583074051026758,-1.6619518694462556,-666.7712591936635,78.0,0.7692307692307693,0.5897709110282365,50.0,160.0,290.0,16.0,1.0,2018-01-01 09:15:00,2019-01-01 09:15:00
3066,-1540.0,113.0,1869.0,-0.8239700374531835,-1.2346992276682855,-657.0067645684205,172.0,0.7325581395348837,0.7605349090343648,40.0,130.0,260.0,16.0,2.0,2018-01-01 09:15:00,2019-01-01 09:15:00
3067,-1541.0,80.0,1621.0,-0.9506477483035164,-1.5402129285150772,-661.5206872801515,78.0,0.7435897435897436,0.5768808347062053,50.0,120.0,290.0,16.0,1.0,2018-01-01 09:15:00,2019-01-01 09:15:00
3068,-1541.0,451.0,2227.0,-0.6919622810956444,-1.1072192957567764,-589.065530219172,169.0,0.7041420118343196,0.7829577464788733,50.0,150.0,260.0,16.0,2.0,2018-01-01 09:15:00,2019-01-01 09:15:00
3069,-1542.0,228.0,1844.0,-0.8362255965292842,-1.2144327527807766,-554.8810419895211,147.0,0.7074829931972789,0.7477094240837696,50.0,130.0,290.0,10.0,2.0,2018-01-01 09:15:00,2019-01-01 09:15:00
3070,-1543.0,67.0,1610.0,-0.9583850931677018,-1.598901742035336,-659.0466263252405,78.0,0.7692307692307693,0.5889717634523175,50.0,170.0,290.0,16.0,1.0,2018-01-01 09:15:00,2019-01-01 09:15:00
3071,-1543.0,113.0,1859.0,-0.8300161377084454,-1.285449394117722,-648.123324231914,91.0,0.7252747252747253,0.6549642218246869,60.0,130.0,270.0,10.0,1.0,2018-01-01 09:15:00,2019-01-01 09:15:00
3072,-1553.0,235.0,2076.0,-0.7480732177263969,-1.1709825372277727,-629.4392787740143,160.0,0.75,0.7488274300501374,40.0,160.0,270.0,16.0,2.0,2018-01-01 09:15:00,2019-01-01 09:15:00
3073,-1554.0,36.0,1664.0,-0.9338942307692307,-1.4148110433139722,-648.4597938651514,148.0,0.7297297297297297,0.7282741738066095,40.0,120.0,290.0,10.0,2.0,2018-01-01 09:15:00,2019-01-01 09:15:00
3074,-1558.0,72.0,1664.0,-0.9362980769230769,-1.6174193584059091,-821.3792340048705,75.0,0.7733333333333333,0.4891803278688524,40.0,110.0,290.0,18.0,1.0,2018-01-01 09:15:00,2019-01-01 09:15:00
3075,-1561.0,222.0,1783.0,-0.8754907459338194,-1.0123191308270292,-474.47343369493024,84.0,0.75,0.6330512458862247,60.0,160.0,280.0,12.0,1.0,2018-01-01 09:15:00,2019-01-01 09:15:00
3076,-1562.0,235.0,1904.0,-0.8203781512605042,-1.1365862637060813,-586.926856566551,167.0,0.7365269461077845,0.7580545229244114,40.0,140.0,270.0,10.0,2.0,2018-01-01 09:15:00,2019-01-01 09:15:00
3077,-1563.0,451.0,2323.0,-0.6728368489022816,-0.7615526711744922,-467.4553169507785,90.0,0.7333333333333333,0.6556510244547258,60.0,160.0,270.0,12.0,1.0,2018-01-01 09:15:00,2019-01-01 09:15:00
3078,-1566.0,494.0,2326.0,-0.6732588134135855,-1.1383543085157515,-611.4921285022016,158.0,0.7151898734177216,0.7689924767664847,50.0,160.0,270.0,16.0,2.0,2018-01-01 09:15:00,2019-01-01 09:15:00
3079,-1568.0,67.0,1635.0,-0.9590214067278288,-1.7006384711023768,-771.7994120975081,79.0,0.7468354430379747,0.5799624966514867,50.0,120.0,290.0,14.0,1.0,2018-01-01 09:15:00,2019-01-01 09:15:00
3080,-1575.0,148.0,1849.0,-0.8518117901568415,-1.2030052636785562,-607.6867266868373,91.0,0.7472527472527473,0.630974695407685,50.0,150.0,270.0,10.0,1.0,2018-01-01 09:15:00,2019-01-01 09:15:00
3081,-1575.0,252.0,1827.0,-0.8620689655172413,-1.2952184772871442,-567.5567485794406,153.0,0.738562091503268,0.7260393111845538,40.0,110.0,280.0,12.0,2.0,2018-01-01 09:15:00,2019-01-01 09:15:00
3082,-1580.0,136.0,1984.0,-0.7963709677419355,-1.304442924406343,-682.763744373109,164.0,0.7317073170731707,0.7408136482939632,40.0,110.0,270.0,12.0,2.0,2018-01-01 09:15:00,2019-01-01 09:15:00
3083,-1588.0,205.0,2044.0,-0.776908023483366,-1.3330326938462638,-658.8084151231152,175.0,0.6857142857142857,0.7783979905107452,50.0,110.0,260.0,12.0,2.0,2018-01-01 09:15:00,2019-01-01 09:15:00
3084,-1589.0,196.0,1936.0,-0.8207644628099173,-1.1055513981769822,-578.9282709763118,91.0,0.7472527472527473,0.6549402823018459,60.0,170.0,270.0,10.0,1.0,2018-01-01 09:15:00,2019-01-01 09:15:00
3085,-1594.0,460.0,2248.0,-0.7090747330960854,-1.1528114592838308,-621.5713354487983,158.0,0.7025316455696202,0.7609119544022799,50.0,130.0,270.0,16.0,2.0,2018-01-01 09:15:00,2019-01-01 09:15:00
3086,-1595.0,67.0,1662.0,-0.9596871239470517,-1.6743747866598273,-697.3490394312843,78.0,0.7692307692307693,0.5751198721363878,50.0,150.0,290.0,16.0,1.0,2018-01-01 09:15:00,2019-01-01 09:15:00
3087,-1596.0,72.0,1668.0,-0.9568345323741008,-1.725826225775427,-810.5586057609524,75.0,0.76,0.5720032180209171,60.0,160.0,290.0,18.0,1.0,2018-01-01 09:15:00,2019-01-01 09:15:00
3088,-1596.0,80.0,1676.0,-0.9522673031026253,-1.4437889980252994,-642.8038029173739,78.0,0.7564102564102564,0.5679480238224147,50.0,130.0,290.0,16.0,1.0,2018-01-01 09:15:00,2019-01-01 09:15:00
3089,-1602.0,80.0,1682.0,-0.9524375743162902,-1.5073287917844558,-675.8423609573709,78.0,0.7307692307692307,0.5809573633272299,60.0,120.0,290.0,16.0,1.0,2018-01-01 09:15:00,2019-01-01 09:15:00
3090,-1604.0,465.0,2143.0,-0.7484834344377042,-0.6975941065859037,-376.93515853688535,146.0,0.7191780821917808,0.7559342665855142,60.0,170.0,290.0,10.0,2.0,2018-01-01 09:15:00,2019-01-01 09:15:00
3091,-1608.0,67.0,1675.0,-0.96,-1.8780674441883725,-808.0490369714412,79.0,0.7721518987341772,0.5810317873892652,50.0,150.0,290.0,14.0,1.0,2018-01-01 09:15:00,2019-01-01 09:15:00
3092,-1613.0,36.0,1760.0,-0.9164772727272728,-1.8284547625652128,-768.7930657024082,158.0,0.7341772151898734,0.739038990454619,40.0,150.0,280.0,10.0,2.0,2018-01-01 09:15:00,2019-01-01 09:15:00
3093,-1617.0,67.0,1684.0,-0.9602137767220903,-1.5653626235562363,-705.7367475955034,78.0,0.7435897435897436,0.5560131795716639,50.0,110.0,290.0,16.0,1.0,2018-01-01 09:15:00,2019-01-01 09:15:00
3094,-1620.0,67.0,1687.0,-0.9602845287492591,-1.686747649193899,-786.0286448724571,79.0,0.7468354430379747,0.5847218661881569,60.0,130.0,290.0,14.0,1.0,2018-01-01 09:15:00,2019-01-01 09:15:00
3095,-1626.0,67.0,1693.0,-0.9604252805670408,-1.5975083434082564,-692.1851523872776,78.0,0.7564102564102564,0.5867852604828463,60.0,150.0,290.0,16.0,1.0,2018-01-01 09:15:00,2019-01-01 09:15:00
3096,-1627.0,67.0,1694.0,-0.9604486422668241,-1.834722303088023,-791.7822915897966,79.0,0.7721518987341772,0.5938592111832252,60.0,160.0,290.0,14.0,1.0,2018-01-01 09:15:00,2019-01-01 09:15:00
3097,-1629.0,484.0,2352.0,-0.6926020408163265,-1.218845361968518,-637.9780704991022,174.0,0.7126436781609196,0.7798946088366436,50.0,150.0,260.0,12.0,2.0,2018-01-01 09:15:00,2019-01-01 09:15:00
3098,-1630.0,72.0,1702.0,-0.9576968272620446,-1.5603093090004443,-797.4957075738567,75.0,0.7866666666666666,0.47571566420070766,40.0,120.0,290.0,18.0,1.0,2018-01-01 09:15:00,2019-01-01 09:15:00
3099,-1631.0,212.0,1917.0,-0.8508085550339072,-1.1373966314955752,-561.1999483432957,147.0,0.7074829931972789,0.7331479057591622,50.0,120.0,290.0,10.0,2.0,2018-01-01 09:15:00,2019-01-01 09:15:00
3100,-1632.0,67.0,1699.0,-0.9605650382577987,-1.7713264073505746,-793.6607999409638,79.0,0.7721518987341772,0.5926110833749376,60.0,170.0,290.0,14.0,1.0,2018-01-01 09:15:00,2019-01-01 09:15:00
3101,-1633.0,61.0,1694.0,-0.9639905548996458,-1.4112521797548343,-662.7989816249723,80.0,0.75,0.5547982551799346,50.0,120.0,290.0,12.0,1.0,2018-01-01 09:15:00,2019-01-01 09:15:00
3102,-1634.0,61.0,1695.0,-0.9640117994100295,-1.585839937358311,-720.9413450421863,80.0,0.7625,0.5665782493368701,50.0,140.0,290.0,12.0,1.0,2018-01-01 09:15:00,2019-01-01 09:15:00
3103,-1634.0,43.0,1751.0,-0.9331810394060537,-1.191758893804876,-627.2523061028706,148.0,0.722972972972973,0.7109499380859721,40.0,110.0,290.0,10.0,2.0,2018-01-01 09:15:00,2019-01-01 09:15:00
3104,-1635.0,202.0,1837.0,-0.8900381056069678,-1.042478860577823,-511.3841167933486,84.0,0.75,0.6156558533145275,60.0,150.0,280.0,12.0,1.0,2018-01-01 09:15:00,2019-01-01 09:15:00
3105,-1642.0,70.0,1848.0,-0.8885281385281385,-1.2846729497136582,-662.4865692568815,166.0,0.7469879518072289,0.7487760097919216,40.0,160.0,270.0,10.0,2.0,2018-01-01 09:15:00,2019-01-01 09:15:00
3106,-1648.0,80.0,1728.0,-0.9537037037037037,-1.405484357717933,-651.2799178412417,78.0,0.7435897435897436,0.5747096774193549,60.0,130.0,290.0,16.0,1.0,2018-01-01 09:15:00,2019-01-01 09:15:00
3107,-1650.0,70.0,1794.0,-0.919732441471572,-1.2555549400358883,-627.839113964529,134.0,0.7164179104477612,0.7251832111925383,60.0,170.0,290.0,18.0,2.0,2018-01-01 09:15:00,2019-01-01 09:15:00
3108,-1657.0,420.0,2151.0,-0.7703393770339377,-0.8886420847981684,-542.1844390327897,143.0,0.7622377622377622,0.7065698601027094,40.0,170.0,290.0,16.0,2.0,2018-01-01 09:15:00,2019-01-01 09:15:00
3109,-1661.0,72.0,1733.0,-0.9584535487593768,-1.7051403491327752,-901.0393943866382,75.0,0.72,0.5401439645625692,60.0,110.0,290.0,18.0,1.0,2018-01-01 09:15:00,2019-01-01 09:15:00
3110,-1662.0,509.0,2466.0,-0.6739659367396593,-1.0858902590715833,-654.432489607163,158.0,0.7278481012658228,0.7572659558930918,50.0,170.0,270.0,16.0,2.0,2018-01-01 09:15:00,2019-01-01 09:15:00
3111,-1664.0,67.0,1731.0,-0.9612940496822646,-1.5348197329767834,-754.6706885100731,79.0,0.7341772151898734,0.5615283267457181,60.0,110.0,290.0,14.0,1.0,2018-01-01 09:15:00,2019-01-01 09:15:00
3112,-1664.0,124.0,1788.0,-0.930648769574944,-1.1415486303304008,-560.6710451873171,145.0,0.7586206896551724,0.7056950831269898,40.0,170.0,280.0,18.0,2.0,2018-01-01 09:15:00,2019-01-01 09:15:00
3113,-1666.0,103.0,2056.0,-0.8103112840466926,-1.3342588439804959,-782.7139571495338,160.0,0.7375,0.7260319026475909,40.0,120.0,270.0,16.0,2.0,2018-01-01 09:15:00,2019-01-01 09:15:00
3114,-1668.0,326.0,2229.0,-0.7483176312247645,-1.3732699284566,-743.7894128354611,158.0,0.7088607594936709,0.7520440017838561,50.0,140.0,270.0,16.0,2.0,2018-01-01 09:15:00,2019-01-01 09:15:00
3115,-1671.0,72.0,1743.0,-0.9586919104991394,-1.5129177198218056,-790.2914422059872,75.0,0.7466666666666667,0.544562551103843,60.0,130.0,290.0,18.0,1.0,2018-01-01 09:15:00,2019-01-01 09:15:00
3116,-1674.0,42.0,1716.0,-0.9755244755244755,-1.6156715597646207,-693.4176075566379,140.0,0.6785714285714286,0.7283790361836767,60.0,120.0,280.0,18.0,2.0,2018-01-01 09:15:00,2019-01-01 09:15:00
3117,-1684.0,401.0,2363.0,-0.7126534066864155,-0.8297994499367404,-529.2152731655721,90.0,0.7333333333333333,0.6289931703018286,60.0,150.0,270.0,12.0,1.0,2018-01-01 09:15:00,2019-01-01 09:15:00
3118,-1685.0,42.0,1727.0,-0.9756803705848291,-1.5732181667301437,-694.2793151796915,143.0,0.6923076923076923,0.7160909856781803,50.0,110.0,280.0,18.0,2.0,2018-01-01 09:15:00,2019-01-01 09:15:00
3119,-1687.0,392.0,2318.0,-0.7277825711820535,-1.393350847749436,-735.8331980419649,174.0,0.7126436781609196,0.7720578300229699,50.0,140.0,260.0,12.0,2.0,2018-01-01 09:15:00,2019-01-01 09:15:00
3120,-1687.0,67.0,1754.0,-0.9618015963511972,-1.5406147299941284,-725.8986667650604,78.0,0.7307692307692307,0.5587235155636935,60.0,110.0,290.0,16.0,1.0,2018-01-01 09:15:00,2019-01-01 09:15:00
3121,-1688.0,72.0,1760.0,-0.9590909090909091,-1.6247333271773226,-818.0442894743315,75.0,0.8133333333333334,0.47397943284512306,40.0,170.0,290.0,18.0,1.0,2018-01-01 09:15:00,2019-01-01 09:15:00
3122,-1690.0,256.0,1946.0,-0.868448098663926,-1.198514556302746,-607.2707795242663,152.0,0.75,0.7106164383561644,40.0,140.0,280.0,14.0,2.0,2018-01-01 09:15:00,2019-01-01 09:15:00
3123,-1692.0,83.0,1775.0,-0.9532394366197183,-1.170249683944892,-577.0530465156323,146.0,0.7397260273972602,0.6963388370423547,40.0,110.0,280.0,16.0,2.0,2018-01-01 09:15:00,2019-01-01 09:15:00
3124,-1698.0,579.0,2576.0,-0.6591614906832298,-0.9451403846409084,-552.8231987799178,163.0,0.7361963190184049,0.7640355753196221,50.0,170.0,270.0,12.0,2.0,2018-01-01 09:15:00,2019-01-01 09:15:00
3125,-1701.0,213.0,1914.0,-0.8887147335423198,-0.9932617791636399,-513.8956534573094,84.0,0.7380952380952381,0.5903179190751445,60.0,120.0,280.0,12.0,1.0,2018-01-01 09:15:00,2019-01-01 09:15:00
3126,-1702.0,148.0,1972.0,-0.8630831643002028,-1.2481840063469343,-678.5213883354241,91.0,0.7472527472527473,0.6012183692596064,50.0,140.0,270.0,10.0,1.0,2018-01-01 09:15:00,2019-01-01 09:15:00
3127,-1706.0,167.0,1873.0,-0.9108382274426055,-1.1464312634878238,-570.973347600423,84.0,0.75,0.5989656793606017,60.0,140.0,280.0,12.0,1.0,2018-01-01 09:15:00,2019-01-01 09:15:00
3128,-1712.0,152.0,2015.0,-0.8496277915632754,-1.2336616869939916,-672.6357710378078,91.0,0.7472527472527473,0.6282301845819761,60.0,160.0,270.0,10.0,1.0,2018-01-01 09:15:00,2019-01-01 09:15:00
3129,-1712.0,67.0,1779.0,-0.9623383923552558,-1.7068180224342777,-764.9477283349322,78.0,0.7692307692307693,0.5439531166755461,50.0,140.0,290.0,16.0,1.0,2018-01-01 09:15:00,2019-01-01 09:15:00
3130,-1720.0,384.0,2193.0,-0.7843137254901961,-1.0799715212273462,-547.3589771972548,157.0,0.7006369426751592,0.7520184544405998,60.0,150.0,280.0,10.0,2.0,2018-01-01 09:15:00,2019-01-01 09:15:00
3131,-1721.0,56.0,1777.0,-0.9684862127180641,-1.3738093017213646,-624.3171352667699,139.0,0.7050359712230215,0.725518341307815,60.0,170.0,280.0,18.0,2.0,2018-01-01 09:15:00,2019-01-01 09:15:00
3132,-1722.0,209.0,2248.0,-0.7660142348754448,-1.1563013412665377,-698.0545347206848,164.0,0.75,0.7238171611868485,40.0,120.0,270.0,12.0,2.0,2018-01-01 09:15:00,2019-01-01 09:15:00
3133,-1722.0,143.0,2122.0,-0.8114985862393967,-1.2871282038693832,-731.0199985240941,160.0,0.75,0.7214944201843766,40.0,150.0,270.0,16.0,2.0,2018-01-01 09:15:00,2019-01-01 09:15:00
3134,-1724.0,61.0,1785.0,-0.9658263305322129,-1.6536610659724285,-782.2368582884412,80.0,0.7625,0.5427055702917772,50.0,130.0,290.0,12.0,1.0,2018-01-01 09:15:00,2019-01-01 09:15:00
3135,-1724.0,155.0,1968.0,-0.8760162601626016,-1.3737385219202898,-646.1490172926967,157.0,0.7133757961783439,0.7396163721492222,50.0,150.0,280.0,10.0,2.0,2018-01-01 09:15:00,2019-01-01 09:15:00
3136,-1725.0,261.0,2286.0,-0.7545931758530183,-1.206734503034407,-685.0942980837823,175.0,0.7028571428571428,0.7638280394304491,50.0,120.0,260.0,12.0,2.0,2018-01-01 09:15:00,2019-01-01 09:15:00
3137,-1726.0,137.0,1863.0,-0.9264626945786366,-1.1597457662931876,-594.1542444592035,146.0,0.773972602739726,0.7005032101336109,40.0,170.0,290.0,14.0,2.0,2018-01-01 09:15:00,2019-01-01 09:15:00
3138,-1730.0,67.0,1797.0,-0.9627156371730662,-1.895825271308011,-880.4632253462229,79.0,0.7721518987341772,0.5492443981240229,50.0,140.0,290.0,14.0,1.0,2018-01-01 09:15:00,2019-01-01 09:15:00
3139,-1733.0,151.0,1958.0,-0.8850868232890705,-1.2437028194266482,-630.8388679802229,147.0,0.7210884353741497,0.7209789083883433,50.0,140.0,290.0,10.0,2.0,2018-01-01 09:15:00,2019-01-01 09:15:00
3140,-1736.0,67.0,1803.0,-0.9628397115917915,-1.6877243040179524,-840.1562492312991,79.0,0.7468354430379747,0.5549859010510125,60.0,120.0,290.0,14.0,1.0,2018-01-01 09:15:00,2019-01-01 09:15:00
