,最后收益,最大收益,模拟最大回撤,赢撤率,夏普率,平均收益,开仓次数,胜率,盈亏比,参数1,参数2,参数3,参数4
1285,770.0,1183.0,598.0,1.2876254180602007,1.4284054293177355,516.2641668480702,61.0,0.5737704918032787,1.3476297968397293,55.0,175.0,270.0,55.0
946,770.0,1198.0,520.0,1.4807692307692308,1.815323746259088,605.822540977912,68.0,0.6029411764705882,1.3535353535353536,45.0,215.0,260.0,55.0
1634,770.0,1358.0,588.0,1.3095238095238095,3.4049847582366217,901.4279627065106,45.0,0.5555555555555556,1.4389965792474344,60.0,195.0,310.0,60.0
1481,770.0,1195.0,425.0,1.811764705882353,2.212042905574668,644.3595218355881,51.0,0.5686274509803921,1.4335585585585586,55.0,220.0,290.0,60.0
1595,770.0,1235.0,493.0,1.561866125760649,3.9122328475638595,846.4595315619081,40.0,0.55,1.5089226701916723,60.0,185.0,320.0,60.0
568,771.0,1116.0,700.0,1.1014285714285714,1.9129967999121031,495.30355381202264,68.0,0.6323529411764706,1.3862725450901803,40.0,185.0,260.0,55.0
1870,771.0,1210.0,684.0,1.1271929824561404,1.5376768848266364,603.2555937918289,68.0,0.5441176470588235,1.284711964549483,65.0,195.0,260.0,55.0
1756,773.0,1190.0,493.0,1.567951318458418,3.4846665638415293,831.6235775257169,49.0,0.5714285714285714,1.3943877551020407,60.0,225.0,300.0,55.0
1295,775.0,1200.0,425.0,1.8235294117647058,2.4545952718418604,695.7657577961086,47.0,0.574468085106383,1.4585798816568047,55.0,175.0,300.0,60.0
1051,775.0,1188.0,595.0,1.3025210084033614,1.8503612184118978,573.08943119555,68.0,0.5882352941176471,1.335352661185634,50.0,180.0,260.0,55.0
1403,775.0,1208.0,433.0,1.789838337182448,2.694869821382831,755.8789073174347,45.0,0.5777777777777777,1.4816656308266003,55.0,200.0,310.0,60.0
857,775.0,1139.0,364.0,2.129120879120879,2.7743592367398224,717.6419093229092,45.0,0.6,1.518048128342246,45.0,190.0,310.0,60.0
580,776.0,1087.0,553.0,1.403254972875226,2.419173400320567,564.212075457716,49.0,0.6122448979591837,1.5211551376762926,40.0,185.0,300.0,55.0
947,777.0,1233.0,486.0,1.5987654320987654,2.0859929595551945,662.9048117493944,63.0,0.6190476190476191,1.3790243902439026,45.0,215.0,260.0,60.0
1091,777.0,1130.0,381.0,2.0393700787401574,3.04696640465982,691.91314859501,40.0,0.575,1.5981524249422634,50.0,185.0,320.0,60.0
1109,777.0,1178.0,401.0,1.9376558603491272,2.665699509719708,734.8071131819424,45.0,0.5777777777777777,1.5091743119266054,50.0,190.0,310.0,60.0
1213,777.0,1183.0,421.0,1.845605700712589,2.423108249786866,708.0234219045986,47.0,0.5957446808510638,1.4677904876580372,50.0,215.0,310.0,55.0
709,778.0,1116.0,513.0,1.5165692007797271,2.587568758389485,664.3846157408908,47.0,0.6170212765957447,1.5391545391545391,40.0,215.0,310.0,55.0
811,778.0,1157.0,406.0,1.916256157635468,2.240805727531028,583.8600336252773,49.0,0.5918367346938775,1.4924050632911392,45.0,180.0,300.0,55.0
989,778.0,1225.0,477.0,1.631027253668763,2.296306192687604,682.5986457257455,63.0,0.6190476190476191,1.3795121951219513,45.0,225.0,260.0,60.0
554,778.0,1131.0,450.0,1.728888888888889,1.8195441833252497,472.9596820882872,55.0,0.6181818181818182,1.474390243902439,40.0,180.0,280.0,60.0
2012,780.0,1360.0,580.0,1.3448275862068966,3.552034741405481,909.7153152485538,45.0,0.5555555555555556,1.416221985058698,65.0,225.0,310.0,60.0
1054,780.0,1193.0,533.0,1.4634146341463414,1.4922353618772313,473.9496778735486,61.0,0.5901639344262295,1.3791929995138552,50.0,180.0,270.0,55.0
650,781.0,1097.0,344.0,2.270348837209302,3.2694709864641123,681.13376005632,40.0,0.6,1.6635514018691588,40.0,200.0,320.0,60.0
2014,781.0,1216.0,468.0,1.6688034188034189,4.012673715852755,792.2510965267775,42.0,0.5952380952380952,1.4607669616519174,65.0,225.0,320.0,55.0
1406,783.0,1160.0,405.0,1.9333333333333333,3.109304080565879,722.7271072535189,40.0,0.575,1.5690406976744187,55.0,200.0,320.0,60.0
1418,783.0,1208.0,425.0,1.8423529411764705,2.2090816416777534,672.2901731748098,51.0,0.5686274509803921,1.4408783783783785,55.0,205.0,290.0,60.0
1616,783.0,1248.0,493.0,1.588235294117647,3.8917656636377598,857.4883214687669,40.0,0.55,1.5175148711169861,60.0,190.0,320.0,60.0
1910,783.0,1248.0,493.0,1.588235294117647,3.8541754644832884,853.2672653756907,40.0,0.55,1.4946304485154769,65.0,200.0,320.0,60.0
1252,784.0,1163.0,421.0,1.8622327790973872,2.7518936608585327,696.6043055176024,49.0,0.5918367346938775,1.4560791157649797,50.0,225.0,300.0,55.0
1681,784.0,1255.0,675.0,1.1614814814814816,1.841278515868306,740.7778832748983,68.0,0.5588235294117647,1.3022359290670777,60.0,210.0,260.0,55.0
1621,784.0,1204.0,615.0,1.2747967479674798,1.4707053080990524,543.1577516453691,61.0,0.5737704918032787,1.3287211740041929,60.0,195.0,270.0,55.0
1576,787.0,1207.0,675.0,1.165925925925926,1.7589956685469377,669.0627347632568,68.0,0.5588235294117647,1.3017638036809815,60.0,185.0,260.0,55.0
964,787.0,1141.0,382.0,2.06020942408377,2.8164773747574876,651.9047237493573,42.0,0.6190476190476191,1.5899550224887555,45.0,215.0,320.0,55.0
601,788.0,1099.0,553.0,1.4249547920433996,2.429578725831504,574.3673075230769,49.0,0.6122448979591837,1.529214237743452,40.0,190.0,300.0,55.0
1697,788.0,1376.0,588.0,1.3401360544217686,3.4173729191298294,886.1062345710461,45.0,0.5555555555555556,1.4492588369441275,60.0,210.0,310.0,60.0
1712,788.0,1250.0,462.0,1.7056277056277056,2.8642147600179526,789.966518301692,51.0,0.5490196078431373,1.4099895941727367,60.0,215.0,290.0,60.0
878,789.0,1153.0,364.0,2.1675824175824174,2.8035341053762,730.7559017919586,45.0,0.6,1.5274064171122994,45.0,195.0,310.0,60.0
1450,790.0,1203.0,663.0,1.191553544494721,1.608720395924129,643.5616440259554,68.0,0.5588235294117647,1.3267162944582298,55.0,215.0,260.0,55.0
1649,790.0,1258.0,468.0,1.688034188034188,2.941748372277598,811.5935463551774,51.0,0.5490196078431373,1.4110301768990636,60.0,200.0,290.0,60.0
1112,790.0,1143.0,381.0,2.073490813648294,3.040470038213605,702.9419385018689,40.0,0.575,1.6081601231716707,50.0,190.0,320.0,60.0
1726,790.0,1210.0,615.0,1.2845528455284554,1.6826692138784378,620.5482448624189,61.0,0.5737704918032787,1.3312368972746331,60.0,220.0,270.0,55.0
1130,791.0,1192.0,401.0,1.972568578553616,2.694374000228164,747.9211056509919,45.0,0.5777777777777777,1.5183486238532111,50.0,195.0,310.0,60.0
791,792.0,1156.0,364.0,2.1758241758241756,2.569449367761344,664.6808146024482,47.0,0.6170212765957447,1.4907063197026023,45.0,175.0,300.0,60.0
734,793.0,1109.0,344.0,2.3052325581395348,3.502643491290943,673.8843679513128,40.0,0.6,1.6737468139337297,40.0,220.0,320.0,60.0
751,795.0,1133.0,513.0,1.5497076023391814,2.8653387911969097,684.1569642766166,47.0,0.6170212765957447,1.550935550935551,40.0,225.0,310.0,55.0
668,795.0,1148.0,353.0,2.2521246458923514,3.076113106974908,723.0749760315689,45.0,0.6222222222222222,1.5711206896551724,40.0,205.0,310.0,60.0
779,795.0,1168.0,403.0,1.9727047146401986,2.0996715143697093,619.468706723666,63.0,0.6031746031746031,1.3941497273177987,45.0,175.0,260.0,60.0
572,795.0,1193.0,450.0,1.7666666666666666,1.9847696170382856,533.5801749811263,58.0,0.6206896551724138,1.4608695652173913,40.0,185.0,270.0,60.0
622,795.0,1106.0,553.0,1.437613019891501,2.4591554612258917,581.3660847857199,49.0,0.6122448979591837,1.5339153794492948,40.0,195.0,300.0,55.0
938,796.0,1220.0,424.0,1.8773584905660377,2.675910778503755,737.957611771626,47.0,0.6382978723404256,1.4792293798916316,45.0,210.0,300.0,60.0
731,796.0,1149.0,353.0,2.254957507082153,3.1947766386075807,707.5634132898582,45.0,0.6222222222222222,1.5718390804597702,40.0,220.0,310.0,60.0
1135,796.0,1209.0,595.0,1.33781512605042,2.028487609068388,660.7849695936715,68.0,0.5882352941176471,1.3465389638659122,50.0,200.0,260.0,55.0
1637,797.0,1262.0,493.0,1.616632860040568,3.914812590081608,870.6023139378163,40.0,0.55,1.5267680105750165,60.0,195.0,320.0,60.0
1511,798.0,1175.0,405.0,1.9703703703703703,3.315355513076152,729.6132305739918,40.0,0.575,1.5799418604651163,55.0,225.0,320.0,60.0
941,798.0,1162.0,364.0,2.1923076923076925,2.6943492859929976,706.8306230865782,45.0,0.6,1.5334224598930482,45.0,210.0,310.0,60.0
1159,799.0,1212.0,533.0,1.4990619136960601,1.7143615168446447,559.6468373249842,61.0,0.5901639344262295,1.3884297520661157,50.0,205.0,270.0,55.0
884,799.0,1261.0,492.0,1.6239837398373984,2.1921060093998648,700.5321501188,63.0,0.6190476190476191,1.3897560975609755,45.0,200.0,260.0,60.0
1193,800.0,1201.0,401.0,1.9950124688279303,2.5853439431841796,723.9958269456114,45.0,0.5777777777777777,1.5242463958060288,50.0,210.0,310.0,60.0
1196,802.0,1155.0,381.0,2.10498687664042,2.9738558216288484,684.7338925195337,40.0,0.575,1.6173979984603541,50.0,210.0,320.0,60.0
1526,802.0,1234.0,440.0,1.8227272727272728,3.1837042596467984,845.2111861941837,47.0,0.5531914893617021,1.4394520547945204,60.0,170.0,300.0,60.0
1700,804.0,1269.0,493.0,1.6308316430020284,4.0206234446095275,847.8838260563479,40.0,0.55,1.5313945803040319,60.0,210.0,320.0,60.0
1946,804.0,1357.0,553.0,1.453887884267631,3.186671634951697,899.2302775706432,47.0,0.5531914893617021,1.411463664278403,65.0,210.0,300.0,60.0
1133,804.0,1157.0,381.0,2.1102362204724407,3.070122657952327,716.0559309709183,40.0,0.575,1.6189376443418015,50.0,195.0,320.0,60.0
589,805.0,1150.0,700.0,1.15,1.9068152419780862,512.2983849677411,68.0,0.6323529411764706,1.4061553985872854,40.0,190.0,260.0,55.0
1820,805.0,1256.0,451.0,1.7849223946784922,3.136958911243157,827.1236029994118,47.0,0.5531914893617021,1.4119754350051177,65.0,180.0,300.0,60.0
1264,806.0,1219.0,598.0,1.3478260869565217,1.4238409112137076,544.606940887133,61.0,0.5737704918032787,1.363882618510158,55.0,170.0,270.0,55.0
1390,807.0,1220.0,598.0,1.3494983277591974,1.5279663886393482,583.8778003696002,61.0,0.5737704918032787,1.3643340857787811,55.0,200.0,270.0,55.0
665,807.0,1213.0,412.0,1.9587378640776698,3.016247612632104,758.5121370577419,47.0,0.6595744680851063,1.526762402088773,40.0,205.0,300.0,60.0
958,808.0,1187.0,406.0,1.9901477832512315,2.5360720540712576,728.1887230268308,49.0,0.6122448979591837,1.496619545175169,45.0,215.0,300.0,55.0
593,808.0,1206.0,450.0,1.7955555555555556,2.0025486006181974,544.6089648879852,58.0,0.6206896551724138,1.4684057971014493,40.0,190.0,270.0,60.0
1237,808.0,1162.0,382.0,2.115183246073298,2.885579630867966,663.4030586960247,42.0,0.6190476190476191,1.567814476458187,50.0,220.0,320.0,55.0
1036,809.0,1188.0,421.0,1.9216152019002375,1.7472501008836532,530.6133834161615,56.0,0.5535714285714286,1.4462217319360176,50.0,175.0,280.0,55.0
1180,810.0,1223.0,533.0,1.5196998123827392,1.7135471274663965,567.1178227864517,61.0,0.5901639344262295,1.3937773456490035,50.0,210.0,270.0,55.0
968,812.0,1259.0,477.0,1.7023060796645701,2.2380684493984604,689.7017447165241,63.0,0.6190476190476191,1.3960975609756097,45.0,220.0,260.0,60.0
1282,812.0,1225.0,668.0,1.215568862275449,1.7220166803604118,655.3848982673256,68.0,0.5588235294117647,1.3338815789473684,55.0,175.0,260.0,55.0
967,813.0,1241.0,520.0,1.5634615384615385,1.9445455157316638,634.8075161294805,68.0,0.6029411764705882,1.3732782369146004,45.0,220.0,260.0,55.0
610,814.0,1159.0,700.0,1.1628571428571428,1.9300007923220754,519.8442584607404,68.0,0.6323529411764706,1.4106962663975782,40.0,195.0,260.0,55.0
1508,815.0,1240.0,425.0,1.9176470588235295,2.785397045830368,779.5757008739794,45.0,0.5777777777777777,1.5065257924176507,55.0,225.0,310.0,60.0
1759,815.0,1279.0,522.0,1.5613026819923372,3.30633276926582,881.7602230569361,47.0,0.574468085106383,1.4300791556728234,60.0,225.0,310.0,55.0
1754,816.0,1257.0,441.0,1.8503401360544218,3.1603165317080903,832.0769815060975,51.0,0.5490196078431373,1.4245577523413113,60.0,225.0,290.0,60.0
671,817.0,1133.0,344.0,2.375,3.2980196501108585,706.2066009290951,40.0,0.6,1.6941376380628717,40.0,205.0,320.0,60.0
1334,817.0,1242.0,425.0,1.9223529411764706,2.0388194701144937,619.8233190835027,51.0,0.5686274509803921,1.4600225225225225,55.0,185.0,290.0,60.0
1747,818.0,1238.0,615.0,1.3300813008130081,1.6975126178295672,638.2935032814751,61.0,0.5737704918032787,1.3429769392033544,60.0,225.0,270.0,55.0
1991,818.0,1398.0,580.0,1.410344827586207,3.50627429889712,919.4108304887708,45.0,0.5555555555555556,1.4364994663820705,65.0,220.0,310.0,60.0
1255,819.0,1225.0,421.0,1.9453681710213777,2.6386625017897027,742.3269062429079,47.0,0.5957446808510638,1.493076459963877,50.0,225.0,310.0,55.0
1741,820.0,1249.0,468.0,1.7521367521367521,4.066902492967885,816.350717200302,42.0,0.5952380952380952,1.4996953077391835,60.0,220.0,320.0,55.0
1022,820.0,1221.0,401.0,2.0448877805486285,2.3703655557895296,692.7564020026956,47.0,0.574468085106383,1.5125,50.0,170.0,300.0,60.0
2015,821.0,1259.0,468.0,1.7542735042735043,4.231628207345363,882.1401655327013,40.0,0.55,1.5186355022109919,65.0,225.0,320.0,60.0
1217,821.0,1174.0,381.0,2.1548556430446193,2.9519394142731135,696.0949149873326,40.0,0.575,1.6320246343341034,50.0,215.0,320.0,60.0
1597,821.0,1241.0,675.0,1.2162962962962962,1.7703667339084672,686.0575659189751,68.0,0.5588235294117647,1.3164996144949883,60.0,190.0,260.0,55.0
1141,821.0,1200.0,421.0,1.9501187648456058,1.8730059616867123,591.3920262703268,56.0,0.5535714285714286,1.4528405956977386,50.0,200.0,280.0,55.0
614,822.0,1220.0,450.0,1.8266666666666667,2.0394964794211248,557.7229573570347,58.0,0.6206896551724138,1.4765217391304346,40.0,195.0,270.0,60.0
1424,823.0,1256.0,433.0,1.9006928406466512,2.7062226381592445,787.9266403901644,45.0,0.5777777777777777,1.5114978247358606,55.0,205.0,310.0,60.0
1721,823.0,1282.0,487.0,1.6899383983572895,3.9919965062308274,859.2448485241467,40.0,0.55,1.5439524124256443,60.0,215.0,320.0,60.0
1258,823.0,1177.0,382.0,2.154450261780105,2.889222771333004,676.0944610924047,42.0,0.6190476190476191,1.578355586788475,50.0,225.0,320.0,55.0
1565,824.0,1256.0,432.0,1.9074074074074074,2.872999757565593,756.6629135422794,51.0,0.5490196078431373,1.4287200832466183,60.0,180.0,290.0,60.0
898,824.0,1230.0,406.0,2.0295566502463056,2.442689099046412,725.8145237113785,47.0,0.5957446808510638,1.5396201702685002,45.0,200.0,310.0,55.0
575,825.0,1178.0,450.0,1.8333333333333333,1.8612123784465793,503.62672236914625,55.0,0.6181818181818182,1.503048780487805,40.0,185.0,280.0,60.0
886,826.0,1239.0,476.0,1.7352941176470589,1.7413465180331371,591.2178880917423,61.0,0.6065573770491803,1.4205702647657843,45.0,200.0,270.0,55.0
839,828.0,1144.0,351.0,2.358974358974359,3.0525470756071416,712.5399960168404,40.0,0.575,1.6634615384615383,45.0,185.0,320.0,60.0
1306,828.0,1241.0,598.0,1.3846153846153846,1.398229015390362,525.4164949122083,61.0,0.5737704918032787,1.3738148984198646,55.0,180.0,270.0,55.0
1001,829.0,1253.0,424.0,1.955188679245283,2.914638700360485,778.0458711772089,47.0,0.6382978723404256,1.4990969295605057,45.0,225.0,300.0,60.0
1355,830.0,1255.0,425.0,1.9529411764705882,2.051069042409516,630.8521089903617,51.0,0.5686274509803921,1.4673423423423424,55.0,190.0,290.0,60.0
560,830.0,1183.0,412.0,2.0145631067961167,2.5936638888963763,645.9939743132524,47.0,0.6382978723404256,1.5589225589225588,40.0,180.0,300.0,60.0
1427,831.0,1208.0,405.0,2.051851851851852,3.1100020142073452,754.7748403262485,40.0,0.575,1.6039244186046513,55.0,205.0,320.0,60.0
1931,831.0,1296.0,493.0,1.6855983772819472,3.877926392736854,885.3149984484204,40.0,0.55,1.5249526216045484,65.0,205.0,320.0,60.0
1718,832.0,1414.0,582.0,1.429553264604811,3.3518914179069044,914.2779272749167,45.0,0.5555555555555556,1.474344355758267,60.0,215.0,310.0,60.0
1201,833.0,1246.0,533.0,1.5628517823639776,1.7179348129840002,579.5728478201464,61.0,0.5901639344262295,1.4049586776859504,50.0,215.0,270.0,55.0
1031,834.0,1244.0,440.0,1.8954545454545455,1.9995570095875603,665.822675293758,63.0,0.5714285714285714,1.4094256259204714,50.0,175.0,260.0,60.0
979,835.0,1214.0,406.0,2.0566502463054186,2.7558533532353318,749.80080496876,49.0,0.6122448979591837,1.5132145052243393,45.0,220.0,300.0,55.0
1762,835.0,1264.0,468.0,1.7841880341880343,4.041501009804982,829.0421195966819,42.0,0.5952380952380952,1.5088360755636807,60.0,225.0,320.0,55.0
1904,836.0,1389.0,553.0,1.511754068716094,3.1836512007080837,939.6150878379317,47.0,0.5531914893617021,1.427840327533265,65.0,200.0,300.0,60.0
1765,836.0,1275.0,689.0,1.2133526850507983,1.4336143218718487,599.2311019920429,68.0,0.5294117647058824,1.3160680529300566,65.0,170.0,260.0,55.0
1156,836.0,1249.0,595.0,1.4050420168067226,2.0572124988607343,688.0208235877152,68.0,0.5882352941176471,1.3639529821506313,50.0,205.0,260.0,55.0
1490,836.0,1213.0,405.0,2.0641975308641975,3.1978441610110457,739.3087458142088,40.0,0.575,1.6075581395348837,55.0,220.0,320.0,60.0
896,837.0,1261.0,424.0,1.974056603773585,2.738803464457742,786.9459726088305,47.0,0.6382978723404256,1.5039133052378084,45.0,200.0,300.0,60.0
1655,837.0,1425.0,588.0,1.4234693877551021,3.363154226877612,938.0371221208935,45.0,0.5555555555555556,1.4771949828962372,60.0,200.0,310.0,60.0
596,838.0,1191.0,450.0,1.8622222222222222,1.8818557732741743,514.6555122760052,55.0,0.6181818181818182,1.5109756097560976,40.0,190.0,280.0,60.0
959,840.0,1264.0,424.0,1.9811320754716981,2.6312418443461016,766.1293044754966,47.0,0.6382978723404256,1.505719446116797,45.0,215.0,300.0,60.0
988,841.0,1269.0,520.0,1.6173076923076923,1.9527038532517493,652.5527745485366,68.0,0.6029411764705882,1.3861340679522498,45.0,225.0,260.0,55.0
860,841.0,1157.0,351.0,2.3960113960113962,3.045866808843882,723.5687859236994,40.0,0.575,1.673878205128205,45.0,190.0,320.0,60.0
962,842.0,1206.0,364.0,2.3131868131868134,2.6471512657736302,735.0023157904487,45.0,0.6,1.5628342245989306,45.0,215.0,310.0,60.0
1376,844.0,1269.0,425.0,1.9858823529411764,2.0823689190198094,643.9661014594111,51.0,0.5686274509803921,1.4752252252252254,55.0,195.0,290.0,60.0
1670,844.0,1312.0,468.0,1.8034188034188035,2.940469398388331,847.7163712489984,51.0,0.5490196078431373,1.4391259105098855,60.0,205.0,290.0,60.0
1214,844.0,1245.0,401.0,2.1047381546134662,2.5449312097548993,752.167519649482,45.0,0.5777777777777777,1.5530799475753605,50.0,215.0,310.0,60.0
730,845.0,1183.0,513.0,1.6471734892787524,2.7495746303361814,715.6085341509618,47.0,0.6170212765957447,1.5855855855855854,40.0,220.0,310.0,55.0
1411,847.0,1260.0,598.0,1.4163879598662208,1.5613391508234653,611.113654363644,61.0,0.5737704918032787,1.382392776523702,55.0,205.0,270.0,55.0
1177,847.0,1260.0,595.0,1.423529411764706,2.0517551177343702,695.4918090491827,68.0,0.5882352941176471,1.368741837178929,50.0,210.0,260.0,55.0
1547,847.0,1279.0,440.0,1.925,3.1896625815765187,881.2859445414504,47.0,0.5531914893617021,1.4641095890410958,60.0,175.0,300.0,60.0
1967,848.0,1395.0,547.0,1.5502742230347348,3.130662617827723,927.4019702745138,47.0,0.5531914893617021,1.4339815762538382,65.0,215.0,300.0,60.0
1000,850.0,1229.0,406.0,2.0935960591133007,2.75897318277654,762.49220736514,49.0,0.6122448979591837,1.5224339274738783,45.0,225.0,300.0,55.0
919,850.0,1256.0,406.0,2.0935960591133007,2.475075221023572,746.7870954893034,47.0,0.5957446808510638,1.5566470203012444,45.0,205.0,310.0,55.0
1075,850.0,1263.0,533.0,1.594746716697936,1.5307198654541991,517.9861052573075,61.0,0.5901639344262295,1.4132231404958677,50.0,185.0,270.0,55.0
2009,851.0,1377.0,526.0,1.61787072243346,3.445864599279564,952.7017632428477,47.0,0.5531914893617021,1.4355168884339815,65.0,225.0,300.0,60.0
1442,852.0,1277.0,425.0,2.0047058823529413,2.5010842053177518,784.7944226502832,47.0,0.574468085106383,1.5041420118343196,55.0,210.0,300.0,60.0
617,852.0,1205.0,450.0,1.8933333333333333,1.9199715546493357,527.7695047450546,55.0,0.6181818181818182,1.5195121951219512,40.0,195.0,280.0,60.0
1015,852.0,1231.0,421.0,2.02375296912114,1.7219468344542554,560.872700999032,56.0,0.5535714285714286,1.4699393270821843,50.0,170.0,280.0,55.0
1487,853.0,1278.0,425.0,2.0070588235294116,2.709467735565437,789.2712161141962,45.0,0.5777777777777777,1.5301429459291487,55.0,220.0,310.0,60.0
1162,853.0,1232.0,421.0,2.026128266033254,1.907495052587427,616.439689869343,56.0,0.5535714285714286,1.4704908990623275,50.0,205.0,280.0,55.0
905,853.0,1315.0,492.0,1.733739837398374,2.2089961089835803,736.6549750126211,63.0,0.6190476190476191,1.4160975609756097,45.0,205.0,260.0,60.0
1658,853.0,1318.0,493.0,1.7302231237322516,3.8697810246169313,899.8147136061953,40.0,0.55,1.5637805684071382,60.0,200.0,320.0,60.0
944,853.0,1169.0,351.0,2.4301994301994303,2.9790753559744627,705.3607399413642,40.0,0.575,1.6834935897435896,45.0,210.0,320.0,60.0
1733,854.0,1295.0,441.0,1.9365079365079365,3.083028763841775,841.7724967463145,51.0,0.5490196078431373,1.4443288241415193,60.0,220.0,290.0,60.0
881,855.0,1171.0,351.0,2.4358974358974357,3.0746168176251634,736.6827783927488,40.0,0.575,1.6850961538461537,45.0,195.0,320.0,60.0
940,856.0,1262.0,406.0,2.1083743842364533,2.4675906517605974,750.8621873103947,47.0,0.5957446808510638,1.5605762933857237,45.0,210.0,310.0,55.0
899,856.0,1220.0,364.0,2.3516483516483517,2.74194208205864,767.3650612063416,45.0,0.6,1.5721925133689838,45.0,200.0,310.0,60.0
1618,857.0,1277.0,675.0,1.2696296296296297,1.7813104614983952,711.102445937872,68.0,0.5588235294117647,1.3303777949113338,60.0,195.0,260.0,55.0
1471,858.0,1271.0,663.0,1.2941176470588236,1.7187885792416229,689.3572894135956,68.0,0.5588235294117647,1.3548387096774193,55.0,220.0,260.0,55.0
1151,858.0,1259.0,401.0,2.1396508728179553,2.643337541155915,784.5302650653748,45.0,0.5777777777777777,1.562254259501966,50.0,200.0,310.0,60.0
1994,859.0,1297.0,468.0,1.8354700854700854,4.185265330808317,891.8356807729182,40.0,0.55,1.5426405559065068,65.0,220.0,320.0,60.0
1057,860.0,1239.0,421.0,2.0427553444180524,1.6903815171561878,537.8545822545609,56.0,0.5535714285714286,1.4743519029233314,50.0,180.0,280.0,55.0
1154,860.0,1213.0,381.0,2.257217847769029,2.9969230090946555,745.2683306392971,40.0,0.575,1.662047729022325,50.0,200.0,320.0,60.0
1072,861.0,1274.0,595.0,1.4470588235294117,1.8987574437629515,631.1734202835454,68.0,0.5882352941176471,1.3725659887494592,50.0,185.0,260.0,55.0
781,862.0,1275.0,476.0,1.8109243697478992,1.588690865187791,539.3561222552094,61.0,0.5901639344262295,1.449660928534168,45.0,175.0,270.0,55.0
1316,862.0,1287.0,425.0,2.028235294117647,2.377107741010989,721.2912986489679,47.0,0.574468085106383,1.5100591715976333,55.0,180.0,300.0,60.0
1792,863.0,1268.0,488.0,1.7684426229508197,2.1381923653513106,708.0902648801115,56.0,0.5178571428571429,1.397329650092081,65.0,175.0,280.0,55.0
1183,864.0,1243.0,421.0,2.0522565320665085,1.9030231708796075,623.9106753308107,56.0,0.5535714285714286,1.4765581908439052,50.0,210.0,280.0,55.0
1738,865.0,1329.0,522.0,1.657088122605364,3.179966528087926,913.2117929312813,47.0,0.574468085106383,1.4564643799472294,60.0,220.0,310.0,55.0
1043,865.0,1266.0,401.0,2.1571072319201994,2.3998297121400953,728.8311603499623,47.0,0.574468085106383,1.540625,50.0,175.0,300.0,60.0
907,866.0,1279.0,476.0,1.819327731092437,1.7709857447914716,618.4537420857862,61.0,0.6065573770491803,1.4409368635437882,45.0,205.0,270.0,55.0
980,867.0,1291.0,424.0,2.044811320754717,2.83254120993329,787.7413864174258,47.0,0.6382978723404256,1.5219747140276942,45.0,220.0,300.0,60.0
1234,869.0,1275.0,421.0,2.0641330166270784,2.540201154392256,773.7784761172531,47.0,0.5957446808510638,1.5231788079470199,50.0,220.0,310.0,55.0
1432,869.0,1282.0,598.0,1.4531772575250836,1.5611559285172556,625.9813995711156,61.0,0.5737704918032787,1.3923250564334086,55.0,210.0,270.0,55.0
1178,870.0,1293.0,453.0,1.9205298013245033,1.9561553219228172,713.6496255366844,63.0,0.5714285714285714,1.4300543746910528,50.0,210.0,260.0,60.0
1096,870.0,1283.0,533.0,1.6322701688555348,1.5433934058880263,530.329879717844,61.0,0.5901639344262295,1.4229460379193,50.0,190.0,270.0,55.0
965,872.0,1188.0,351.0,2.4843304843304845,2.957078403460408,716.7217624091631,40.0,0.575,1.6987179487179487,45.0,215.0,320.0,60.0
1259,875.0,1228.0,381.0,2.2965879265091864,3.1708990547056373,752.1544539597701,40.0,0.575,1.6735950731331792,50.0,225.0,320.0,60.0
1897,875.0,1280.0,488.0,1.7930327868852458,2.1883752110405803,768.868907734277,56.0,0.5178571428571429,1.402854511970534,65.0,200.0,280.0,55.0
1222,876.0,1289.0,533.0,1.6435272045028142,1.83160308762146,608.5578229717149,61.0,0.5901639344262295,1.4258629071463296,50.0,220.0,270.0,55.0
778,876.0,1289.0,520.0,1.6846153846153846,1.908294064102297,640.7944226502832,68.0,0.5882352941176471,1.4083916083916084,45.0,175.0,260.0,55.0
928,877.0,1290.0,476.0,1.8424369747899159,1.7689917133591975,625.9247275472537,61.0,0.6065573770491803,1.4465376782077393,45.0,210.0,270.0,55.0
1303,877.0,1290.0,668.0,1.312874251497006,1.7099136655174523,670.6830655507645,68.0,0.5588235294117647,1.360608552631579,55.0,180.0,260.0,55.0
889,877.0,1256.0,406.0,2.1600985221674875,1.9314700307671622,650.3707626824264,56.0,0.5714285714285714,1.5066435586366262,45.0,200.0,280.0,55.0
1586,878.0,1310.0,432.0,2.0324074074074074,2.848017910574519,795.2495171576915,51.0,0.5490196078431373,1.4568158168574403,60.0,185.0,290.0,60.0
812,879.0,1243.0,364.0,2.4148351648351647,2.4579797193284714,690.2063554553075,47.0,0.6170212765957447,1.5446096654275094,45.0,180.0,300.0,60.0
800,882.0,1255.0,403.0,2.1885856079404467,2.0247468934994117,644.9942475765253,63.0,0.6031746031746031,1.4372830937035201,45.0,180.0,260.0,60.0
761,882.0,1261.0,409.0,2.156479217603912,1.898258044380552,599.267473796831,58.0,0.5862068965517241,1.490272373540856,45.0,170.0,270.0,60.0
1204,883.0,1262.0,421.0,2.0973871733966747,1.906772235023165,635.2716977986096,56.0,0.5535714285714286,1.4870380584666298,50.0,215.0,280.0,55.0
