,最后收益,最大收益,模拟最大回撤,赢撤率,夏普率,平均收益,开仓次数,胜率,盈亏比,参数1,参数2,参数3,参数4
1887,281.0,471.0,216.0,1.3009259259259258,1.8047946931431484,186.9661894594482,19.0,0.47368421052631576,1.5146520146520146,50.0,170.0,255.0,0.0
626,281.0,441.0,204.0,1.3774509803921569,0.900330547925011,108.12143078797085,21.0,0.5238095238095238,1.5424710424710426,40.0,155.0,250.0,0.0
3467,284.0,484.0,261.0,1.0881226053639848,2.1187013827614716,211.74683778814222,19.0,0.47368421052631576,1.4389489953632149,60.0,265.0,255.0,0.0
3447,284.0,484.0,261.0,1.0881226053639848,2.1187013827614716,211.74683778814222,19.0,0.47368421052631576,1.4389489953632149,60.0,260.0,255.0,0.0
1907,286.0,476.0,216.0,1.3240740740740742,1.844271392826847,191.74620789314017,19.0,0.47368421052631576,1.5238095238095237,50.0,175.0,255.0,0.0
126,287.0,440.0,204.0,1.4068627450980393,1.4169752408800425,150.18924176389126,21.0,0.5714285714285714,1.5466666666666666,35.0,180.0,250.0,0.0
146,287.0,440.0,204.0,1.4068627450980393,1.4169752408800425,150.18924176389126,21.0,0.5714285714285714,1.5466666666666666,35.0,185.0,250.0,0.0
3727,287.0,487.0,261.0,1.0996168582375478,1.5737183119108602,186.86055236233784,19.0,0.42105263157894735,1.493975903614458,65.0,180.0,255.0,0.0
3747,287.0,487.0,261.0,1.0996168582375478,1.5737183119108602,186.86055236233784,19.0,0.42105263157894735,1.493975903614458,65.0,185.0,255.0,0.0
3220,289.0,363.0,305.0,0.9475409836065574,0.47223269370306786,39.748500525684435,26.0,0.4230769230769231,1.4070422535211269,60.0,205.0,220.0,0.0
3000,289.0,290.0,305.0,0.9475409836065574,0.02776243569039725,2.322960135983215,26.0,0.4230769230769231,1.4070422535211269,60.0,150.0,220.0,0.0
3200,289.0,363.0,305.0,0.9475409836065574,0.47223269370306786,39.748500525684435,26.0,0.4230769230769231,1.4070422535211269,60.0,200.0,220.0,0.0
675,290.0,332.0,316.0,0.9177215189873418,1.033913503810154,101.71579693296712,19.0,0.5263157894736842,1.5991735537190082,40.0,165.0,295.0,0.0
695,290.0,332.0,316.0,0.9177215189873418,1.033913503810154,101.71579693296712,19.0,0.5263157894736842,1.5991735537190082,40.0,170.0,295.0,0.0
2607,293.0,483.0,229.0,1.279475982532751,1.953618975443268,201.27941401238485,19.0,0.47368421052631576,1.5113438045375216,55.0,200.0,255.0,0.0
4707,293.0,444.0,276.0,1.0615942028985508,1.7066883546000942,186.37253657791013,19.0,0.42105263157894735,1.4756493506493507,70.0,275.0,255.0,0.0
3646,293.0,505.0,265.0,1.1056603773584905,1.1033349486619382,146.44616481943783,21.0,0.42857142857142855,1.484297520661157,65.0,160.0,250.0,0.0
3666,293.0,505.0,265.0,1.1056603773584905,1.1033349486619382,146.44616481943783,21.0,0.42857142857142855,1.484297520661157,65.0,165.0,250.0,0.0
4727,293.0,444.0,276.0,1.0615942028985508,1.7066883546000942,186.37253657791013,19.0,0.42105263157894735,1.4756493506493507,70.0,280.0,255.0,0.0
2627,293.0,483.0,229.0,1.279475982532751,1.953618975443268,201.27941401238485,19.0,0.47368421052631576,1.5113438045375216,55.0,205.0,255.0,0.0
2587,293.0,483.0,229.0,1.279475982532751,1.953618975443268,201.27941401238485,19.0,0.47368421052631576,1.5113438045375216,55.0,195.0,255.0,0.0
4787,293.0,444.0,276.0,1.0615942028985508,1.7066883546000942,186.37253657791013,19.0,0.42105263157894735,1.4756493506493507,70.0,295.0,255.0,0.0
4767,293.0,444.0,276.0,1.0615942028985508,1.7066883546000942,186.37253657791013,19.0,0.42105263157894735,1.4756493506493507,70.0,290.0,255.0,0.0
4747,293.0,444.0,276.0,1.0615942028985508,1.7066883546000942,186.37253657791013,19.0,0.42105263157894735,1.4756493506493507,70.0,285.0,255.0,0.0
2567,293.0,483.0,229.0,1.279475982532751,1.953618975443268,201.27941401238485,19.0,0.47368421052631576,1.5113438045375216,55.0,190.0,255.0,0.0
4687,293.0,444.0,276.0,1.0615942028985508,1.7066883546000942,186.37253657791013,19.0,0.42105263157894735,1.4756493506493507,70.0,270.0,255.0,0.0
4786,294.0,510.0,272.0,1.0808823529411764,1.4708061793707772,182.7693796923704,21.0,0.42857142857142855,1.4323529411764706,70.0,295.0,250.0,0.0
4766,294.0,510.0,272.0,1.0808823529411764,1.4708061793707772,182.7693796923704,21.0,0.42857142857142855,1.4323529411764706,70.0,290.0,250.0,0.0
2426,294.0,473.0,233.0,1.261802575107296,1.11009930077471,134.49413873437422,21.0,0.47619047619047616,1.5104166666666667,55.0,155.0,250.0,0.0
4686,294.0,510.0,272.0,1.0808823529411764,1.4708061793707772,182.7693796923704,21.0,0.42857142857142855,1.4323529411764706,70.0,270.0,250.0,0.0
4706,294.0,510.0,272.0,1.0808823529411764,1.4708061793707772,182.7693796923704,21.0,0.42857142857142855,1.4323529411764706,70.0,275.0,250.0,0.0
4726,294.0,510.0,272.0,1.0808823529411764,1.4708061793707772,182.7693796923704,21.0,0.42857142857142855,1.4323529411764706,70.0,280.0,250.0,0.0
4746,294.0,510.0,272.0,1.0808823529411764,1.4708061793707772,182.7693796923704,21.0,0.42857142857142855,1.4323529411764706,70.0,285.0,250.0,0.0
666,295.0,455.0,204.0,1.446078431372549,1.0071935279058268,121.50550463389669,21.0,0.5238095238095238,1.5694980694980694,40.0,165.0,250.0,0.0
646,295.0,455.0,204.0,1.446078431372549,1.0071935279058268,121.50550463389669,21.0,0.5238095238095238,1.5694980694980694,40.0,160.0,250.0,0.0
3526,298.0,510.0,265.0,1.1245283018867924,1.4284148211550203,171.9364408153435,21.0,0.47619047619047616,1.4501510574018126,60.0,280.0,250.0,0.0
3260,298.0,372.0,305.0,0.9770491803278688,0.5727208587586257,48.35205109560046,26.0,0.4230769230769231,1.4197183098591548,60.0,215.0,220.0,0.0
3240,298.0,372.0,305.0,0.9770491803278688,0.5727208587586257,48.35205109560046,26.0,0.4230769230769231,1.4197183098591548,60.0,210.0,220.0,0.0
3586,298.0,510.0,265.0,1.1245283018867924,1.4284148211550203,171.9364408153435,21.0,0.47619047619047616,1.4501510574018126,60.0,295.0,250.0,0.0
3486,298.0,510.0,265.0,1.1245283018867924,1.4284148211550203,171.9364408153435,21.0,0.47619047619047616,1.4501510574018126,60.0,270.0,250.0,0.0
3506,298.0,510.0,265.0,1.1245283018867924,1.4284148211550203,171.9364408153435,21.0,0.47619047619047616,1.4501510574018126,60.0,275.0,250.0,0.0
3546,298.0,510.0,265.0,1.1245283018867924,1.4284148211550203,171.9364408153435,21.0,0.47619047619047616,1.4501510574018126,60.0,285.0,250.0,0.0
